time,theta_b,dtheta_b,dtheta_w
6737.74,-17.85,-0.96,0.00,-1.00
6738.86,-17.85,-0.96,0.00,-1.00
6739.98,-17.86,-0.98,0.00,-1.00
6741.12,-17.86,-0.98,0.00,-1.00
6742.24,-17.86,-0.98,0.00,-1.00
6743.36,-17.86,-0.98,0.00,-1.00
6744.48,-17.86,-0.98,0.00,-1.00
6745.61,-17.86,-0.92,0.00,-1.00
6746.73,-17.86,-0.92,0.00,-1.00
6747.83,-17.86,-0.92,0.00,-1.00
6748.95,-17.86,-0.92,0.00,-1.00
6750.07,-17.87,-0.91,0.00,-1.00
6751.16,-17.87,-0.91,0.00,-1.00
6752.28,-17.87,-0.91,0.00,-1.00
6753.40,-17.87,-0.91,0.00,-1.00
6754.49,-17.87,-1.16,0.00,-1.00
6755.61,-17.87,-1.16,0.00,-1.00
6756.73,-17.87,-1.16,0.00,-1.00
6757.93,-17.87,-1.16,0.00,-1.00
6759.06,-17.87,-1.16,0.00,-1.00
6760.18,-17.88,-1.09,0.00,-1.00
6761.30,-17.88,-1.09,0.00,-1.00
6762.42,-17.88,-1.09,0.00,-1.00
6763.54,-17.88,-1.09,0.00,-1.00
6764.66,-17.88,-0.89,0.00,-1.00
6765.79,-17.88,-0.89,0.00,-1.00
6766.91,-17.88,-0.89,0.00,-1.00
6768.03,-17.88,-0.89,0.00,-1.00
6769.15,-17.88,-0.89,0.00,-1.00
6770.27,-17.89,-0.75,0.00,-1.00
6771.40,-17.89,-0.75,0.00,-1.00
6772.52,-17.89,-0.75,0.00,-1.00
6773.64,-17.89,-0.75,0.00,-1.00
6774.77,-17.89,-0.75,0.00,-1.00
6775.89,-17.89,-0.93,0.00,-1.00
6777.01,-17.89,-0.93,0.00,-1.00
6778.13,-17.89,-0.93,0.00,-1.00
6779.25,-17.89,-0.93,0.00,-1.00
6780.37,-17.89,-0.89,0.00,-1.00
6781.49,-17.89,-0.89,0.00,-1.00
6782.61,-17.89,-0.89,0.00,-1.00
6783.73,-17.89,-0.89,0.00,-1.00
6784.86,-17.89,-0.89,0.00,-1.00
6785.98,-17.90,-0.85,0.00,-1.00
6787.10,-17.90,-0.85,0.00,-1.00
6788.22,-17.90,-0.85,0.00,-1.00
6789.34,-17.90,-0.85,0.00,-1.00
6790.46,-17.90,-0.87,0.00,-1.00
6791.58,-17.90,-0.87,0.00,-1.00
6792.71,-17.90,-0.87,0.00,-1.00
6793.83,-17.90,-0.87,0.00,-1.00
6794.95,-17.91,-0.81,0.00,-1.00
6796.07,-17.91,-0.81,0.00,-1.00
6797.19,-17.91,-0.81,0.00,-1.00
6798.31,-17.91,-0.81,0.00,-1.00
6799.43,-17.91,-0.81,0.00,-1.00
6800.55,-17.91,-1.17,0.00,-1.00
6801.67,-17.91,-1.17,0.00,-1.00
6802.79,-17.91,-1.17,0.00,-1.00
6803.91,-17.91,-1.17,0.00,-1.00
6805.04,-17.92,-0.93,0.00,-1.00
6806.16,-17.92,-0.93,0.00,-1.00
6807.28,-17.92,-0.93,0.00,-1.00
6808.40,-17.92,-0.93,0.00,-1.00
6809.52,-17.92,-0.93,0.00,-1.00
6810.64,-17.92,-0.81,0.00,-1.00
6811.76,-17.92,-0.81,0.00,-1.00
6812.88,-17.92,-0.81,0.00,-1.00
6814.00,-17.92,-0.81,0.00,-1.00
6815.12,-17.93,-1.04,0.00,-1.00
6816.25,-17.93,-1.04,0.00,-1.00
6817.37,-17.93,-1.04,0.00,-1.00
6818.49,-17.93,-1.04,0.00,-1.00
6819.61,-17.93,-1.04,0.00,-1.00
6820.73,-17.93,-1.02,0.00,-1.00
6821.85,-17.93,-1.02,0.00,-1.00
6822.97,-17.93,-1.02,0.00,-1.00
6824.09,-17.93,-1.02,0.00,-1.00
6825.21,-17.94,-0.88,0.00,-1.00
6826.33,-17.94,-0.88,0.00,-1.00
6827.45,-17.94,-0.88,0.00,-1.00
6828.58,-17.94,-0.88,0.00,-1.00
6829.70,-17.94,-0.88,0.00,-1.00
6830.82,-17.94,-0.71,0.00,-1.00
6831.94,-17.94,-0.71,0.00,-1.00
6833.06,-17.94,-0.71,0.00,-1.00
6834.18,-17.94,-0.71,0.00,-1.00
6835.30,-17.94,-0.69,0.00,-1.00
6836.42,-17.94,-0.69,0.00,-1.00
6837.54,-17.94,-0.69,0.00,-1.00
6838.67,-17.94,-0.69,0.00,-1.00
6839.79,-17.94,-0.69,0.00,-1.00
6840.91,-17.95,-0.87,0.00,-1.00
6842.03,-17.95,-0.87,0.00,-1.00
6843.15,-17.95,-0.87,0.00,-1.00
6844.27,-17.95,-0.87,0.00,-1.00
6845.39,-17.95,-0.98,0.00,-1.00
6846.51,-17.95,-0.98,0.00,-1.00
6847.63,-17.95,-0.98,0.00,-1.00
6848.75,-17.95,-0.98,0.00,-1.00
6849.88,-17.96,-0.87,0.00,-1.00
6851.00,-17.96,-0.87,0.00,-1.00
6852.12,-17.96,-0.87,0.00,-1.00
6853.24,-17.96,-0.87,0.00,-1.00
6854.36,-17.96,-0.87,0.00,-1.00
6855.48,-17.96,-0.93,0.00,-1.00
6856.60,-17.96,-0.93,0.00,-1.00
6857.72,-17.96,-0.93,0.00,-1.00
6858.84,-17.96,-0.93,0.00,-1.00
6859.96,-17.96,-0.93,0.00,-1.00
6861.09,-17.97,-1.21,0.00,-1.00
6862.21,-17.97,-1.21,0.00,-1.00
6863.33,-17.97,-1.21,0.00,-1.00
6864.46,-17.97,-1.21,0.00,-1.00
6865.58,-17.97,-0.97,0.00,-1.00
6866.70,-17.97,-0.97,0.00,-1.00
6867.83,-17.97,-0.97,0.00,-1.00
6868.95,-17.97,-0.97,0.00,-1.00
6870.07,-17.97,-0.97,0.00,-1.00
6871.16,-17.98,-0.85,0.00,-1.00
6872.28,-17.98,-0.85,0.00,-1.00
6873.40,-17.98,-0.85,0.00,-1.00
6874.49,-17.98,-0.85,0.00,-1.00
6875.61,-17.98,-0.84,0.00,-1.00
6876.73,-17.98,-0.84,0.00,-1.00
6877.83,-17.98,-0.84,0.00,-1.00
6878.95,-17.98,-0.84,0.00,-1.00
6880.07,-17.99,-0.98,0.00,-1.00
6881.22,-17.99,-0.98,0.00,-1.00
6882.34,-17.99,-0.98,0.00,-1.00
6883.46,-17.99,-0.98,0.00,-1.00
6884.58,-17.99,-0.98,0.00,-1.00
6885.70,-17.99,-0.81,0.00,-1.00
6886.82,-17.99,-0.81,0.00,-1.00
6887.94,-17.99,-0.81,0.00,-1.00
6889.07,-17.99,-0.81,0.00,-1.00
6890.19,-17.99,-0.81,0.00,-1.00
6891.31,-17.99,-0.81,0.00,-1.00
6892.43,-17.99,-0.81,0.00,-1.00
6893.55,-17.99,-0.81,0.00,-1.00
6894.67,-17.99,-0.81,0.00,-1.00
6895.79,-18.00,-0.84,0.00,-1.00
6896.91,-18.00,-0.84,0.00,-1.00
6898.03,-18.00,-0.84,0.00,-1.00
6899.15,-18.00,-0.84,0.00,-1.00
6900.27,-18.00,-0.79,0.00,-1.00
6901.40,-18.00,-0.79,0.00,-1.00
6902.52,-18.00,-0.79,0.00,-1.00
6903.64,-18.00,-0.79,0.00,-1.00
6904.76,-18.00,-0.79,0.00,-1.00
6905.88,-18.01,-0.82,0.00,-1.00
6907.00,-18.01,-0.82,0.00,-1.00
6908.12,-18.01,-0.82,0.00,-1.00
6909.25,-18.01,-0.82,0.00,-1.00
6910.37,-18.01,-0.94,0.00,-1.00
6911.49,-18.01,-0.94,0.00,-1.00
6912.61,-18.01,-0.94,0.00,-1.00
6913.73,-18.01,-0.94,0.00,-1.00
6914.85,-18.01,-0.94,0.00,-1.00
6915.97,-18.01,-0.80,0.00,-1.00
6917.09,-18.01,-0.80,0.00,-1.00
6918.22,-18.01,-0.80,0.00,-1.00
6919.34,-18.01,-0.80,0.00,-1.00
6920.46,-18.02,-0.90,0.00,-1.00
6921.58,-18.02,-0.90,0.00,-1.00
6922.70,-18.02,-0.90,0.00,-1.00
6923.82,-18.02,-0.90,0.00,-1.00
6924.94,-18.02,-0.90,0.00,-1.00
6926.06,-18.02,-0.84,0.00,-1.00
6927.18,-18.02,-0.84,0.00,-1.00
6928.31,-18.02,-0.84,0.00,-1.00
6929.43,-18.02,-0.84,0.00,-1.00
6930.55,-18.03,-0.78,0.00,-1.00
6931.67,-18.03,-0.78,0.00,-1.00
6932.79,-18.03,-0.78,0.00,-1.00
6933.91,-18.03,-0.78,0.00,-1.00
6935.03,-18.03,-0.78,0.00,-1.00
6936.15,-18.03,-0.87,0.00,-1.00
6937.27,-18.03,-0.87,0.00,-1.00
6938.40,-18.03,-0.87,0.00,-1.00
6939.52,-18.03,-0.87,0.00,-1.00
6940.64,-18.04,-0.85,0.00,-1.00
6941.76,-18.04,-0.85,0.00,-1.00
6942.88,-18.04,-0.85,0.00,-1.00
6944.00,-18.04,-0.85,0.00,-1.00
6945.12,-18.04,-0.85,0.00,-1.00
6946.24,-18.04,-0.97,0.00,-1.00
6947.36,-18.04,-0.97,0.00,-1.00
6948.48,-18.04,-0.97,0.00,-1.00
6949.60,-18.04,-0.97,0.00,-1.00
6950.73,-18.05,-0.92,0.00,-1.00
6951.85,-18.05,-0.92,0.00,-1.00
6952.97,-18.05,-0.92,0.00,-1.00
6954.09,-18.05,-0.92,0.00,-1.00
6955.21,-18.05,-0.92,0.00,-1.00
6956.33,-18.05,-0.71,0.00,-1.00
6957.45,-18.05,-0.71,0.00,-1.00
6958.57,-18.05,-0.71,0.00,-1.00
6959.69,-18.05,-0.71,0.00,-1.00
6960.81,-18.05,-0.80,0.00,-1.00
6961.94,-18.05,-0.80,0.00,-1.00
6963.06,-18.05,-0.80,0.00,-1.00
6964.18,-18.05,-0.80,0.00,-1.00
6965.30,-18.06,-0.84,0.00,-1.00
6966.42,-18.06,-0.84,0.00,-1.00
6967.54,-18.06,-0.84,0.00,-1.00
6968.66,-18.06,-0.84,0.00,-1.00
6969.79,-18.06,-0.84,0.00,-1.00
6970.91,-18.06,-0.68,0.00,-1.00
6972.03,-18.06,-0.68,0.00,-1.00
6973.15,-18.06,-0.68,0.00,-1.00
6974.27,-18.06,-0.68,0.00,-1.00
6975.39,-18.06,-0.76,0.00,-1.00
6976.51,-18.06,-0.76,0.00,-1.00
6977.63,-18.06,-0.76,0.00,-1.00
6978.75,-18.06,-0.76,0.00,-1.00
6979.87,-18.06,-0.76,0.00,-1.00
6981.00,-18.07,-0.86,0.00,-1.00
6982.12,-18.07,-0.86,0.00,-1.00
6983.24,-18.07,-0.86,0.00,-1.00
6984.36,-18.07,-0.86,0.00,-1.00
6985.48,-18.07,-0.66,0.00,-1.00
6986.60,-18.07,-0.66,0.00,-1.00
6987.72,-18.07,-0.66,0.00,-1.00
6988.84,-18.07,-0.66,0.00,-1.00
6989.96,-18.08,-0.85,0.00,-1.00
6991.08,-18.08,-0.85,0.00,-1.00
6992.21,-18.08,-0.85,0.00,-1.00
6993.33,-18.08,-0.85,0.00,-1.00
6994.46,-18.08,-0.85,0.00,-1.00
6995.58,-18.08,-0.49,0.00,-1.00
6996.70,-18.08,-0.49,0.00,-1.00
6997.83,-18.08,-0.49,0.00,-1.00
6998.95,-18.08,-0.49,0.00,-1.00
7000.07,-18.08,-0.87,0.00,-1.00
7001.15,-18.08,-0.87,0.00,-1.00
7002.27,-18.08,-0.87,0.00,-1.00
7003.39,-18.08,-0.87,0.00,-1.00
7004.52,-18.08,-0.87,0.00,-1.00
7005.64,-18.09,-0.90,0.00,-1.00
7006.76,-18.09,-0.90,0.00,-1.00
7007.88,-18.09,-0.90,0.00,-1.00
7009.00,-18.09,-0.90,0.00,-1.00
7010.12,-18.09,-0.98,0.00,-1.00
7011.24,-18.09,-0.98,0.00,-1.00
7012.36,-18.09,-0.98,0.00,-1.00
7013.48,-18.09,-0.98,0.00,-1.00
7014.61,-18.09,-0.98,0.00,-1.00
7015.73,-18.10,-0.97,0.00,-1.00
7016.85,-18.10,-0.97,0.00,-1.00
7017.97,-18.10,-0.97,0.00,-1.00
7019.09,-18.10,-0.97,0.00,-1.00
7020.21,-18.10,-0.97,0.00,-1.00
7021.33,-18.10,-0.79,0.00,-1.00
7022.45,-18.10,-0.79,0.00,-1.00
7023.57,-18.10,-0.79,0.00,-1.00
7024.70,-18.10,-0.79,0.00,-1.00
7025.82,-18.11,-0.85,0.00,-1.00
7026.94,-18.11,-0.85,0.00,-1.00
7028.06,-18.11,-0.85,0.00,-1.00
7029.18,-18.11,-0.85,0.00,-1.00
7030.30,-18.11,-0.87,0.00,-1.00
7031.42,-18.11,-0.87,0.00,-1.00
7032.54,-18.11,-0.87,0.00,-1.00
7033.66,-18.11,-0.87,0.00,-1.00
7034.79,-18.11,-0.87,0.00,-1.00
7035.91,-18.11,-0.85,0.00,-1.00
7037.03,-18.11,-0.85,0.00,-1.00
7038.15,-18.11,-0.85,0.00,-1.00
7039.27,-18.11,-0.85,0.00,-1.00
7040.39,-18.12,-0.86,0.00,-1.00
7041.51,-18.12,-0.86,0.00,-1.00
7042.63,-18.12,-0.86,0.00,-1.00
7043.75,-18.12,-0.86,0.00,-1.00
7044.88,-18.12,-0.86,0.00,-1.00
7046.00,-18.12,-0.84,0.00,-1.00
7047.12,-18.12,-0.84,0.00,-1.00
7048.24,-18.12,-0.84,0.00,-1.00
7049.36,-18.12,-0.84,0.00,-1.00
7050.48,-18.13,-0.94,0.00,-1.00
7051.60,-18.13,-0.94,0.00,-1.00
7052.72,-18.13,-0.94,0.00,-1.00
7053.84,-18.13,-0.94,0.00,-1.00
7054.97,-18.13,-0.94,0.00,-1.00
7056.09,-18.13,-0.80,0.00,-1.00
7057.21,-18.13,-0.80,0.00,-1.00
7058.33,-18.13,-0.80,0.00,-1.00
7059.45,-18.13,-0.80,0.00,-1.00
7060.57,-18.14,-0.86,0.00,-1.00
7061.69,-18.14,-0.86,0.00,-1.00
7062.81,-18.14,-0.86,0.00,-1.00
7063.93,-18.14,-0.86,0.00,-1.00
7065.06,-18.14,-0.86,0.00,-1.00
7066.17,-18.14,-0.81,0.00,-1.00
7067.29,-18.14,-0.81,0.00,-1.00
7068.42,-18.14,-0.81,0.00,-1.00
7069.54,-18.14,-0.81,0.00,-1.00
7070.66,-18.14,-0.65,0.00,-1.00
7071.78,-18.14,-0.65,0.00,-1.00
7072.90,-18.14,-0.65,0.00,-1.00
7074.02,-18.14,-0.65,0.00,-1.00
7075.15,-18.14,-0.65,0.00,-1.00
7076.27,-18.15,-0.82,0.00,-1.00
7077.38,-18.15,-0.82,0.00,-1.00
7078.51,-18.15,-0.82,0.00,-1.00
7079.63,-18.15,-0.82,0.00,-1.00
7080.75,-18.15,-0.81,0.00,-1.00
7081.87,-18.15,-0.81,0.00,-1.00
7082.99,-18.15,-0.81,0.00,-1.00
7084.11,-18.15,-0.81,0.00,-1.00
7085.23,-18.15,-0.81,0.00,-1.00
7086.35,-18.16,-0.89,0.00,-1.00
7087.47,-18.16,-0.89,0.00,-1.00
7088.60,-18.16,-0.89,0.00,-1.00
7089.72,-18.16,-0.89,0.00,-1.00
7090.84,-18.16,-1.11,0.00,-1.00
7091.96,-18.16,-1.11,0.00,-1.00
7093.08,-18.16,-1.11,0.00,-1.00
7094.20,-18.16,-1.11,0.00,-1.00
7095.32,-18.16,-0.74,0.00,-1.00
7096.44,-18.16,-0.74,0.00,-1.00
7097.56,-18.16,-0.74,0.00,-1.00
7098.69,-18.16,-0.74,0.00,-1.00
7099.81,-18.16,-0.74,0.00,-1.00
7100.93,-18.17,-0.93,0.00,-1.00
7102.05,-18.17,-0.93,0.00,-1.00
7103.17,-18.17,-0.93,0.00,-1.00
7104.29,-18.17,-0.93,0.00,-1.00
7105.41,-18.17,-0.77,0.00,-1.00
7106.53,-18.17,-0.77,0.00,-1.00
7107.65,-18.17,-0.77,0.00,-1.00
7108.77,-18.17,-0.77,0.00,-1.00
7109.89,-18.17,-0.77,0.00,-1.00
7111.02,-18.18,-0.90,0.00,-1.00
7112.14,-18.18,-0.90,0.00,-1.00
7113.26,-18.18,-0.90,0.00,-1.00
7114.38,-18.18,-0.90,0.00,-1.00
7115.50,-18.18,-0.90,0.00,-1.00
7116.62,-18.18,-0.91,0.00,-1.00
7117.74,-18.18,-0.91,0.00,-1.00
7118.86,-18.18,-0.91,0.00,-1.00
7119.98,-18.18,-0.91,0.00,-1.00
7121.11,-18.19,-1.09,0.00,-1.00
7122.23,-18.19,-1.09,0.00,-1.00
7123.35,-18.19,-1.09,0.00,-1.00
7124.48,-18.19,-1.09,0.00,-1.00
7125.60,-18.19,-1.09,0.00,-1.00
7126.72,-18.19,-0.92,0.00,-1.00
7127.83,-18.19,-0.92,0.00,-1.00
7128.95,-18.19,-0.92,0.00,-1.00
7130.07,-18.19,-0.92,0.00,-1.00
7131.15,-18.20,-0.85,0.00,-1.00
7132.28,-18.20,-0.85,0.00,-1.00
7133.40,-18.20,-0.85,0.00,-1.00
7134.49,-18.20,-0.85,0.00,-1.00
7135.61,-18.20,-0.98,0.00,-1.00
7136.73,-18.20,-0.98,0.00,-1.00
7137.93,-18.20,-0.98,0.00,-1.00
7139.06,-18.20,-0.98,0.00,-1.00
7140.18,-18.20,-0.98,0.00,-1.00
7141.30,-18.21,-0.81,0.00,-1.00
7142.42,-18.21,-0.81,0.00,-1.00
7143.54,-18.21,-0.81,0.00,-1.00
7144.66,-18.21,-0.81,0.00,-1.00
7145.78,-18.21,-0.79,0.00,-1.00
7146.90,-18.21,-0.79,0.00,-1.00
7148.03,-18.21,-0.79,0.00,-1.00
7149.15,-18.21,-0.79,0.00,-1.00
7150.27,-18.21,-0.79,0.00,-1.00
7151.39,-18.21,-1.06,0.00,-1.00
7152.51,-18.21,-1.06,0.00,-1.00
7153.63,-18.21,-1.06,0.00,-1.00
7154.75,-18.21,-1.06,0.00,-1.00
7155.87,-18.22,-0.53,0.00,-1.00
7156.99,-18.22,-0.53,0.00,-1.00
7158.12,-18.22,-0.53,0.00,-1.00
7159.23,-18.22,-0.53,0.00,-1.00
7160.36,-18.22,-0.61,0.00,-1.00
7161.48,-18.22,-0.61,0.00,-1.00
7162.60,-18.22,-0.61,0.00,-1.00
7163.72,-18.22,-0.61,0.00,-1.00
7164.84,-18.22,-0.61,0.00,-1.00
7165.96,-18.22,-0.64,0.00,-1.00
7167.08,-18.22,-0.64,0.00,-1.00
7168.20,-18.22,-0.64,0.00,-1.00
7169.33,-18.22,-0.64,0.00,-1.00
7170.44,-18.23,-0.80,0.00,-1.00
7171.57,-18.23,-0.80,0.00,-1.00
7172.69,-18.23,-0.80,0.00,-1.00
7173.81,-18.23,-0.80,0.00,-1.00
7174.93,-18.23,-0.80,0.00,-1.00
7176.05,-18.23,-0.77,0.00,-1.00
7177.17,-18.23,-0.77,0.00,-1.00
7178.29,-18.23,-0.77,0.00,-1.00
7179.41,-18.23,-0.77,0.00,-1.00
7180.53,-18.24,-0.92,0.00,-1.00
7181.66,-18.24,-0.92,0.00,-1.00
7182.78,-18.24,-0.92,0.00,-1.00
7183.90,-18.24,-0.92,0.00,-1.00
7185.02,-18.24,-0.92,0.00,-1.00
7186.14,-18.24,-1.12,0.00,-1.00
7187.26,-18.24,-1.12,0.00,-1.00
7188.38,-18.24,-1.12,0.00,-1.00
7189.50,-18.24,-1.12,0.00,-1.00
7190.62,-18.25,-1.34,0.00,-1.00
7191.75,-18.25,-1.34,0.00,-1.00
7192.87,-18.25,-1.34,0.00,-1.00
7193.98,-18.25,-1.34,0.00,-1.00
7195.11,-18.25,-1.34,0.00,-1.00
7196.23,-18.25,-1.29,0.00,-1.00
7197.35,-18.25,-1.29,0.00,-1.00
7198.47,-18.25,-1.29,0.00,-1.00
7199.59,-18.25,-1.29,0.00,-1.00
7200.71,-18.26,-1.43,0.00,-1.00
7201.83,-18.26,-1.43,0.00,-1.00
7202.95,-18.26,-1.43,0.00,-1.00
7204.07,-18.26,-1.43,0.00,-1.00
7205.19,-18.26,-1.43,0.00,-1.00
7206.31,-18.27,-1.47,0.00,-1.00
7207.43,-18.27,-1.47,0.00,-1.00
7208.55,-18.27,-1.47,0.00,-1.00
7209.67,-18.27,-1.47,0.00,-1.00
7210.79,-18.27,-1.10,0.00,-1.00
7211.92,-18.27,-1.10,0.00,-1.00
7213.04,-18.27,-1.10,0.00,-1.00
7214.16,-18.27,-1.10,0.00,-1.00
7215.28,-18.27,-1.10,0.00,-1.00
7216.40,-18.28,-0.90,0.00,-1.00
7217.52,-18.28,-0.90,0.00,-1.00
7218.64,-18.28,-0.90,0.00,-1.00
7219.77,-18.28,-0.90,0.00,-1.00
7220.89,-18.28,-0.87,0.00,-1.00
7222.01,-18.28,-0.87,0.00,-1.00
7223.13,-18.28,-0.87,0.00,-1.00
7224.25,-18.28,-0.87,0.00,-1.00
7225.37,-18.28,-0.87,0.00,-1.00
7226.49,-18.29,-0.48,0.00,-1.00
7227.61,-18.29,-0.48,0.00,-1.00
7228.73,-18.29,-0.48,0.00,-1.00
7229.85,-18.29,-0.48,0.00,-1.00
7230.98,-18.29,-0.44,0.00,-1.00
7232.10,-18.29,-0.44,0.00,-1.00
7233.22,-18.29,-0.44,0.00,-1.00
7234.34,-18.29,-0.44,0.00,-1.00
7235.46,-18.29,-0.44,0.00,-1.00
7236.58,-18.29,-0.29,0.00,-1.00
7237.70,-18.29,-0.29,0.00,-1.00
7238.83,-18.29,-0.29,0.00,-1.00
7239.95,-18.29,-0.29,0.00,-1.00
7241.07,-18.29,-0.48,0.00,-1.00
7242.19,-18.29,-0.48,0.00,-1.00
7243.31,-18.29,-0.48,0.00,-1.00
7244.44,-18.29,-0.48,0.00,-1.00
7245.56,-18.29,-0.48,0.00,-1.00
7246.68,-18.29,-0.57,0.00,-1.00
7247.82,-18.29,-0.57,0.00,-1.00
7248.94,-18.29,-0.57,0.00,-1.00
7250.06,-18.29,-0.57,0.00,-1.00
7251.16,-18.30,-0.89,0.00,-1.00
7252.29,-18.30,-0.89,0.00,-1.00
7253.41,-18.30,-0.89,0.00,-1.00
7254.49,-18.30,-0.89,0.00,-1.00
7255.61,-18.30,-0.89,0.00,-1.00
7256.73,-18.30,-0.68,0.00,-1.00
7257.82,-18.30,-0.68,0.00,-1.00
7258.95,-18.30,-0.68,0.00,-1.00
7260.07,-18.30,-0.68,0.00,-1.00
7261.16,-18.31,-0.89,0.00,-1.00
7262.28,-18.31,-0.89,0.00,-1.00
7263.41,-18.31,-0.89,0.00,-1.00
7264.49,-18.31,-0.89,0.00,-1.00
7265.68,-18.31,-1.07,0.00,-1.00
7266.80,-18.31,-1.07,0.00,-1.00
7267.92,-18.31,-1.07,0.00,-1.00
7269.05,-18.31,-1.07,0.00,-1.00
7270.17,-18.31,-1.07,0.00,-1.00
7271.29,-18.32,-1.07,0.00,-1.00
7272.42,-18.32,-1.07,0.00,-1.00
7273.54,-18.32,-1.07,0.00,-1.00
7274.67,-18.32,-1.07,0.00,-1.00
7275.79,-18.32,-0.76,0.00,-1.00
7276.92,-18.32,-0.76,0.00,-1.00
7278.04,-18.32,-0.76,0.00,-1.00
7279.17,-18.32,-0.76,0.00,-1.00
7280.29,-18.32,-0.76,0.00,-1.00
7281.41,-18.32,-0.67,0.00,-1.00
7282.54,-18.32,-0.67,0.00,-1.00
7283.66,-18.32,-0.67,0.00,-1.00
7284.78,-18.32,-0.67,0.00,-1.00
7285.90,-18.33,-0.55,0.00,-1.00
7287.03,-18.33,-0.55,0.00,-1.00
7288.15,-18.33,-0.55,0.00,-1.00
7289.27,-18.33,-0.55,0.00,-1.00
7290.40,-18.33,-0.53,0.00,-1.00
7291.53,-18.33,-0.53,0.00,-1.00
7292.65,-18.33,-0.53,0.00,-1.00
7293.77,-18.33,-0.53,0.00,-1.00
7294.90,-18.33,-0.53,0.00,-1.00
7296.02,-18.33,-0.59,0.00,-1.00
7297.14,-18.33,-0.59,0.00,-1.00
7298.27,-18.33,-0.59,0.00,-1.00
7299.39,-18.33,-0.59,0.00,-1.00
7300.51,-18.34,-0.78,0.00,-1.00
7301.64,-18.34,-0.78,0.00,-1.00
7302.76,-18.34,-0.78,0.00,-1.00
7303.88,-18.34,-0.78,0.00,-1.00
7305.01,-18.34,-0.78,0.00,-1.00
7306.14,-18.34,-0.51,0.00,-1.00
7307.26,-18.34,-0.51,0.00,-1.00
7308.39,-18.34,-0.51,0.00,-1.00
7309.51,-18.34,-0.51,0.00,-1.00
7310.63,-18.34,-0.51,0.00,-1.00
7311.75,-18.34,-0.59,0.00,-1.00
7312.88,-18.34,-0.59,0.00,-1.00
7314.00,-18.34,-0.59,0.00,-1.00
7315.13,-18.34,-0.59,0.00,-1.00
7316.25,-18.35,-0.80,0.00,-1.00
7317.38,-18.35,-0.80,0.00,-1.00
7318.50,-18.35,-0.80,0.00,-1.00
7319.62,-18.35,-0.80,0.00,-1.00
7320.75,-18.35,-0.81,0.00,-1.00
7321.87,-18.35,-0.81,0.00,-1.00
7323.00,-18.35,-0.81,0.00,-1.00
7324.12,-18.35,-0.81,0.00,-1.00
7325.25,-18.35,-0.81,0.00,-1.00
7326.37,-18.35,-0.79,0.00,-1.00
7327.49,-18.35,-0.79,0.00,-1.00
7328.62,-18.35,-0.79,0.00,-1.00
7329.74,-18.35,-0.79,0.00,-1.00
7330.86,-18.36,-0.60,0.00,-1.00
7331.98,-18.36,-0.60,0.00,-1.00
7333.11,-18.36,-0.60,0.00,-1.00
7334.23,-18.36,-0.60,0.00,-1.00
7335.35,-18.36,-0.60,0.00,-1.00
7336.47,-18.36,-0.65,0.00,-1.00
7337.60,-18.36,-0.65,0.00,-1.00
7338.73,-18.36,-0.65,0.00,-1.00
7339.85,-18.36,-0.65,0.00,-1.00
7340.98,-18.36,-0.66,0.00,-1.00
7342.10,-18.36,-0.66,0.00,-1.00
7343.22,-18.36,-0.66,0.00,-1.00
7344.35,-18.36,-0.66,0.00,-1.00
7345.47,-18.37,-0.66,0.00,-1.00
7346.60,-18.37,-0.66,0.00,-1.00
7347.71,-18.37,-0.66,0.00,-1.00
7348.84,-18.37,-0.66,0.00,-1.00
7349.96,-18.37,-0.66,0.00,-1.00
7351.08,-18.37,-0.36,0.00,-1.00
7352.20,-18.37,-0.36,0.00,-1.00
7353.32,-18.37,-0.36,0.00,-1.00
7354.45,-18.37,-0.36,0.00,-1.00
7355.57,-18.37,-0.36,0.00,-1.00
7356.69,-18.37,-0.57,0.00,-1.00
7357.82,-18.37,-0.57,0.00,-1.00
7358.94,-18.37,-0.57,0.00,-1.00
7360.06,-18.37,-0.57,0.00,-1.00
7361.16,-18.37,-0.49,0.00,-1.00
7362.28,-18.37,-0.49,0.00,-1.00
7363.40,-18.37,-0.49,0.00,-1.00
7364.49,-18.37,-0.49,0.00,-1.00
7365.61,-18.37,-0.49,0.00,-1.00
7366.73,-18.38,-0.48,0.00,-1.00
7367.82,-18.38,-0.48,0.00,-1.00
7369.01,-18.38,-0.48,0.00,-1.00
7370.13,-18.38,-0.48,0.00,-1.00
7371.25,-18.38,-0.81,0.00,-1.00
7372.37,-18.38,-0.81,0.00,-1.00
7373.49,-18.38,-0.81,0.00,-1.00
7374.62,-18.38,-0.81,0.00,-1.00
7375.73,-18.38,-0.81,0.00,-1.00
7376.85,-18.38,-0.80,0.00,-1.00
7377.98,-18.38,-0.80,0.00,-1.00
7379.10,-18.38,-0.80,0.00,-1.00
7380.22,-18.38,-0.80,0.00,-1.00
7381.34,-18.39,-0.80,0.00,-1.00
7382.46,-18.39,-0.80,0.00,-1.00
7383.58,-18.39,-0.80,0.00,-1.00
7384.70,-18.39,-0.80,0.00,-1.00
7385.82,-18.39,-0.67,0.00,-1.00
7386.94,-18.39,-0.67,0.00,-1.00
7388.07,-18.39,-0.67,0.00,-1.00
7389.19,-18.39,-0.67,0.00,-1.00
