time,theta_b,dtheta_b,dtheta_w
9138.41,0.91,-9.70,-716.20,-1.00
9143.47,0.90,-2.94,-764.66,-1.00
9152.76,0.93,4.57,-844.10,0.00
9157.82,0.97,7.98,-905.46,0.00
9162.84,1.03,12.49,-936.70,0.00
9172.08,1.23,22.28,-1029.27,1.00
9177.15,1.34,21.41,-1069.00,1.00
9182.20,1.45,22.46,-1124.52,1.00
9187.24,1.55,20.20,-1126.61,1.00
9192.31,1.66,22.16,-1125.78,1.00
9197.33,1.77,21.90,-1125.35,1.00
9202.40,1.84,13.60,-1082.84,1.00
9207.45,1.89,10.26,-1083.37,1.00
9216.72,1.93,0.86,-988.05,0.00
9221.79,1.91,-4.22,-941.49,0.00
9231.03,1.80,-13.49,-806.86,-1.00
9236.10,1.71,-20.49,-733.37,-1.00
9241.17,1.62,-16.76,-683.61,-1.00
9246.24,1.52,-19.66,-626.49,-1.00
9251.32,1.42,-20.48,-576.95,-1.00
9256.39,1.34,-15.08,-573.02,-1.00
9261.46,1.27,-14.81,-522.53,-1.00
9270.66,1.24,0.01,-559.52,0.00
9275.73,1.24,1.33,-617.58,0.00
9280.79,1.27,6.63,-654.00,0.00
9290.07,1.42,17.15,-704.62,1.00
9295.14,1.42,17.15,-771.19,1.00
9300.21,1.50,15.63,-758.04,1.00
9305.28,1.66,17.17,-801.70,1.00
9310.35,1.76,18.81,-804.92,1.00
9315.41,1.82,12.60,-801.35,1.00
9320.45,1.86,7.19,-762.71,1.00
9329.68,1.87,3.44,-715.32,0.00
9334.74,1.87,-0.65,-668.02,0.00
9339.81,1.85,-5.06,-621.12,0.00
9344.85,1.80,-9.08,-581.48,0.00
9354.13,1.62,-17.95,-487.23,-1.00
9359.20,1.53,-17.29,-424.76,-1.00
9364.27,1.44,-18.48,-396.35,-1.00
9373.57,1.28,-16.56,-335.75,0.00
9378.62,1.20,-13.99,-300.00,0.00
9383.68,1.14,-13.35,-287.00,0.00
9388.75,1.11,-6.81,-251.12,0.00
9398.00,1.14,3.25,-246.12,1.00
9403.06,1.15,2.45,-255.93,1.00
9408.08,1.17,4.01,-289.85,1.00
9413.12,1.18,2.22,-298.93,1.00
9418.14,1.23,10.18,-300.62,1.00
9423.21,1.26,5.99,-281.47,1.00
9432.45,1.24,-3.43,-297.35,0.00
9437.50,1.21,-5.43,-236.56,0.00
9442.57,1.15,-12.34,-226.30,0.00
9447.64,1.07,-15.96,-213.69,0.00
9452.66,0.98,-18.13,-141.86,0.00
9457.73,0.89,-17.83,-163.50,0.00
9462.80,0.79,-19.72,-115.23,0.00
9467.82,0.72,-15.11,-61.22,0.00
9472.89,0.65,-13.08,18.28,0.00
9477.96,0.58,-13.64,76.43,0.00
9487.16,0.47,-9.20,113.61,1.00
9492.23,0.43,-8.66,158.36,1.00
9497.26,0.39,-7.68,157.65,1.00
9502.29,0.37,-3.41,275.08,1.00
9507.35,0.36,-1.99,282.26,1.00
9512.42,0.33,-5.50,301.73,1.00
9517.49,0.29,-7.78,311.57,1.00
9526.77,0.17,-13.87,430.35,-1.00
9531.85,0.09,-16.15,477.30,-1.00
9536.89,-0.01,-20.76,531.68,-1.00
9541.96,-0.14,-26.81,579.09,-1.00
9547.03,-0.30,-30.11,624.62,-1.00
9552.10,-0.41,-22.56,677.44,-1.00
9557.17,-0.52,-20.63,626.37,-1.00
9562.23,-0.59,-15.03,628.81,-1.00
9571.49,-0.66,-4.58,576.08,1.00
9576.52,-0.66,-0.36,580.04,1.00
9581.59,-0.63,5.92,540.84,1.00
9586.66,-0.55,14.99,499.15,1.00
9591.73,-0.45,22.58,432.85,1.00
9596.80,-0.37,14.81,441.23,1.00
9601.87,-0.31,12.32,383.80,1.00
9606.94,-0.27,7.24,359.04,1.00
9612.01,-0.26,2.89,347.32,1.00
9617.08,-0.26,-0.35,398.34,1.00
9622.15,-0.28,-4.31,442.85,1.00
9631.40,-0.39,-12.83,513.78,-1.00
9636.46,-0.47,-17.23,576.55,-1.00
9641.54,-0.56,-18.42,640.17,-1.00
9646.61,-0.69,-25.53,716.35,-1.00
9651.68,-0.85,-30.62,772.51,-1.00
9656.75,-0.97,-23.73,752.74,-1.00
9661.82,-1.07,-21.07,769.60,-1.00
9666.88,-1.15,-15.73,725.60,-1.00
9671.96,-1.20,-10.26,712.46,-1.00
9681.25,-1.23,-0.87,671.82,1.00
9686.32,-1.21,2.70,621.14,1.00
9691.38,-1.17,9.32,596.12,1.00
9696.45,-1.08,17.71,526.46,1.00
9701.52,-0.96,22.94,496.96,1.00
9706.59,-0.88,19.17,440.06,1.00
9711.66,-0.81,12.46,386.07,1.00
9716.73,-0.76,8.76,346.42,1.00
9721.80,-0.74,4.60,340.77,1.00
9731.06,-0.76,-3.57,340.12,-1.00
9736.13,-0.80,-8.53,435.94,-1.00
9741.21,-0.86,-10.69,496.84,-1.00
9746.28,-0.96,-20.86,536.03,-1.00
9751.35,-1.07,-21.71,575.74,-1.00
9756.42,-1.17,-19.18,598.76,-1.00
9761.49,-1.24,-12.81,557.83,-1.00
9766.56,-1.27,-7.81,538.16,-1.00
9771.63,-1.29,-3.23,489.40,-1.00
9776.70,-1.29,0.52,475.93,-1.00
9785.93,-1.20,10.14,431.03,1.00
9791.00,-1.20,10.14,345.75,1.00
9796.07,-1.13,13.92,310.07,1.00
9801.14,-0.91,29.11,245.03,1.00
9806.21,-0.91,29.11,201.46,1.00
9811.28,-0.65,25.99,175.31,1.00
9816.35,-0.56,16.13,150.34,1.00
9821.42,-0.51,9.80,113.98,1.00
9826.50,-0.48,6.95,123.29,1.00
9831.57,-0.48,0.82,113.24,1.00
9840.79,-0.51,-6.45,123.20,0.00
9850.04,-0.62,-11.69,274.03,-1.00
9855.09,-0.70,-16.85,343.97,-1.00
9860.12,-0.82,-25.94,396.57,-1.00
9865.20,-0.94,-22.75,429.93,-1.00
9870.27,-1.09,-29.86,438.63,-1.00
9875.29,-1.21,-22.94,460.33,-1.00
9880.33,-1.31,-20.29,429.47,-1.00
9885.40,-1.39,-15.82,441.57,-1.00
9890.47,-1.44,-10.35,443.48,-1.00
9895.54,-1.46,-4.27,383.76,-1.00
9900.61,-1.46,0.26,347.97,-1.00
9905.68,-1.44,4.08,334.59,-1.00
9910.75,-1.39,8.54,292.49,-1.00
9920.03,-1.25,14.98,238.92,1.00
9925.10,-1.16,19.81,195.16,1.00
9930.17,-1.04,21.83,74.19,1.00
9935.24,-0.93,22.92,-25.51,1.00
9940.31,-0.76,32.48,-93.49,1.00
9945.38,-0.60,31.17,-155.64,1.00
9950.45,-0.46,31.14,-206.36,1.00
9955.52,-0.35,22.14,-249.31,1.00
9960.59,-0.27,15.57,-287.84,1.00
9965.66,-0.22,10.36,-306.71,1.00
9974.91,-0.20,-1.65,-248.59,0.00
9979.98,-0.23,-6.81,-247.59,0.00
9989.23,-0.37,-14.95,-198.36,-1.00
9994.28,-0.49,-27.76,-108.84,-1.00
9999.30,-0.62,-23.82,-57.12,-1.00
10004.37,-0.72,-22.67,30.99,-1.00
10009.42,-0.87,-28.48,80.37,-1.00
10014.50,-1.00,-23.59,121.21,-1.00
10019.57,-1.08,-18.88,173.11,-1.00
10024.63,-1.16,-14.41,186.26,-1.00
10029.70,-1.20,-9.21,169.92,-1.00
10034.77,-1.22,-2.17,174.86,-1.00
10039.84,-1.20,2.79,117.31,-1.00
10044.91,-1.17,6.22,119.74,-1.00
10054.20,-1.05,13.52,-75.60,1.00
10059.22,-0.97,16.33,-199.73,1.00
10064.29,-0.87,18.46,-241.97,1.00
10069.36,-0.77,22.31,-336.32,1.00
10074.40,-0.60,33.66,-390.81,1.00
10079.47,-0.45,27.39,-431.17,1.00
10084.54,-0.35,22.76,-476.06,1.00
10089.61,-0.25,17.24,-456.90,1.00
10098.89,-0.16,5.00,-472.96,-1.00
10103.96,-0.16,0.61,-428.06,-1.00
10109.03,-0.18,-4.45,-405.24,-1.00
10114.10,-0.24,-11.38,-370.00,-1.00
10119.17,-0.34,-19.05,-335.24,-1.00
10124.24,-0.43,-20.21,-353.01,-1.00
10129.31,-0.51,-15.06,-295.84,-1.00
10134.38,-0.56,-9.75,-309.52,-1.00
10139.45,-0.59,-7.07,-249.37,-1.00
10144.52,-0.62,-4.65,-299.54,-1.00
10149.58,-0.62,0.17,-301.78,-1.00
10154.65,-0.59,5.56,-383.75,-1.00
10159.72,-0.55,7.36,-435.93,-1.00
10164.79,-0.50,10.87,-534.36,-1.00
10169.84,-0.42,15.83,-577.76,-1.00
10174.86,-0.34,16.92,-668.03,-1.00
10179.92,-0.24,18.36,-713.22,-1.00
10184.98,-0.12,24.48,-803.89,-1.00
10190.04,-0.00,23.75,-894.13,-1.00
10199.28,0.28,31.64,-1052.05,0.00
10208.49,0.61,32.65,-1190.36,1.00
10213.56,0.80,41.80,-1293.61,1.00
10218.63,1.01,40.94,-1341.97,1.00
10223.66,1.21,38.39,-1366.40,1.00
10228.71,1.42,39.59,-1395.56,1.00
10233.74,1.62,44.15,-1394.47,1.00
10238.77,1.79,31.69,-1384.14,1.00
10243.84,1.93,30.30,-1372.48,1.00
10248.90,2.06,25.15,-1350.63,1.00
10253.97,2.16,20.32,-1306.24,1.00
10259.04,2.23,13.93,-1256.82,1.00
10264.11,2.29,10.59,-1196.62,1.00
10269.18,2.32,7.26,-1139.96,1.00
10278.38,2.31,-3.70,-1032.75,0.00
10287.66,2.22,-9.82,-846.12,-1.00
10292.73,2.14,-17.00,-796.99,-1.00
10297.80,2.03,-20.94,-716.81,-1.00
10302.87,1.92,-24.26,-615.66,-1.00
10307.94,1.81,-21.06,-578.43,-1.00
10313.01,1.72,-16.38,-526.71,-1.00
10322.27,1.61,-9.72,-483.05,0.00
10327.34,1.60,-2.46,-481.61,0.00
10332.41,1.60,1.13,-519.59,0.00
10341.66,1.64,7.61,-577.25,1.00
10346.73,1.71,12.30,-567.12,1.00
10351.80,1.77,12.80,-619.42,1.00
10356.87,1.89,14.19,-627.32,1.00
10361.94,1.97,15.76,-618.30,1.00
10367.01,2.04,12.12,-591.04,1.00
10372.08,2.06,4.12,-582.94,1.00
10377.15,2.06,0.16,-527.36,1.00
10386.45,2.05,-1.42,-512.05,0.00
10391.49,2.02,-6.22,-442.12,0.00
10396.57,1.96,-12.52,-382.50,0.00
10401.63,1.89,-13.56,-335.32,0.00
10406.71,1.79,-20.10,-304.13,0.00
10411.77,1.68,-22.29,-243.71,0.00
10416.84,1.58,-19.29,-204.24,0.00
10421.91,1.41,-18.00,-163.84,0.00
10426.98,1.33,-14.72,-72.86,0.00
10432.05,1.26,-13.78,-59.50,0.00
10437.12,1.20,-12.26,-26.27,0.00
10446.36,1.15,-10.77,84.76,1.00
10451.43,1.10,-10.52,80.09,1.00
10456.50,1.06,-7.82,134.32,1.00
10461.57,1.02,-6.59,137.54,1.00
10466.64,1.02,-0.69,137.60,1.00
10471.71,1.00,-4.23,119.22,1.00
10476.78,0.97,-6.25,156.06,1.00
10481.85,0.89,-10.24,203.87,1.00
10486.92,0.89,-10.24,264.41,1.00
10491.99,0.82,-12.74,335.67,1.00
10501.22,0.66,-18.75,457.18,-1.00
10510.50,0.43,-23.83,606.94,1.00
10519.75,0.14,-31.79,793.97,-1.00
10524.82,-0.05,-36.27,827.80,-1.00
10534.03,-0.27,-23.45,862.45,1.00
10543.31,-0.59,-29.93,870.47,-1.00
10552.61,-0.74,-12.19,858.94,1.00
10561.90,-0.95,-22.72,862.82,-1.00
10566.96,-0.95,-22.72,855.04,-1.00
10576.25,-1.07,-10.41,855.71,1.00
10585.51,-1.24,-15.50,810.15,-1.00
10590.58,-1.33,-18.77,802.91,-1.00
10599.81,-1.34,0.92,773.58,1.00
10609.05,-1.46,-11.13,776.79,-1.00
10618.33,-1.44,7.28,678.42,1.00
10623.40,-1.43,0.34,659.67,1.00
10632.69,-1.43,5.45,626.88,-1.00
10641.92,-1.39,8.50,576.59,1.00
10646.99,-1.36,5.42,609.88,1.00
10652.03,-1.35,1.49,568.08,1.00
10661.26,-1.39,1.27,559.04,-1.00
10670.51,-1.35,2.32,584.24,1.00
10679.73,-1.43,-13.16,637.72,-1.00
10684.80,-1.50,-13.74,625.60,-1.00
10694.02,-1.51,-1.77,620.63,1.00
10703.28,-1.63,-10.08,612.53,-1.00
10708.31,-1.65,-3.71,620.99,-1.00
10717.60,-1.61,1.09,578.12,1.00
10726.88,-1.64,-4.21,571.97,-1.00
10731.96,-1.64,-0.46,529.05,-1.00
10741.24,-1.53,15.99,488.59,1.00
10746.26,-1.51,3.34,468.14,1.00
10755.48,-1.49,3.57,389.48,-1.00
10764.75,-1.34,14.06,345.78,1.00
10769.82,-1.28,14.21,345.42,1.00
10779.08,-1.30,-0.07,304.10,-1.00
10788.36,-1.21,6.81,300.06,1.00
10797.61,-1.28,-8.98,299.45,-1.00
10802.68,-1.27,2.34,242.35,-1.00
10807.75,-1.24,4.56,250.87,-1.00
10812.82,-1.27,-5.63,303.20,-1.00
10817.88,-1.32,-8.96,299.70,-1.00
10822.95,-1.34,-4.34,310.16,-1.00
10828.02,-1.34,0.13,300.48,-1.00
10833.10,-1.32,2.99,261.92,-1.00
10838.17,-1.28,8.73,259.50,-1.00
10847.40,-1.15,13.06,185.34,1.00
10852.47,-1.08,14.64,71.30,1.00
10857.54,-1.08,14.64,-15.61,1.00
10862.61,-0.98,19.06,-67.68,1.00
10867.68,-0.71,30.57,-163.87,1.00
10872.75,-0.60,22.86,-208.03,1.00
10877.82,-0.52,15.37,-244.06,1.00
10887.11,-0.47,9.69,-289.80,0.00
10896.35,-0.45,-1.13,-256.26,-1.00
10901.42,-0.48,-6.14,-257.77,-1.00
10906.49,-0.56,-16.59,-263.14,-1.00
10911.54,-0.64,-15.63,-248.61,-1.00
10916.62,-0.74,-18.61,-202.97,-1.00
10921.68,-0.83,-19.68,-199.99,-1.00
10926.75,-0.91,-16.27,-190.24,-1.00
10931.82,-0.97,-11.15,-207.53,-1.00
10941.06,-1.02,-3.37,-157.06,0.00
10946.13,-1.02,-0.31,-167.36,0.00
10951.20,-1.00,3.36,-160.50,0.00
10956.26,-0.96,8.24,-163.25,0.00
10965.53,-0.80,14.83,-241.66,1.00
10974.82,-0.68,11.44,-326.95,-1.00
10979.85,-0.63,9.88,-396.99,-1.00
10984.92,-0.55,15.02,-393.93,-1.00
10989.99,-0.52,7.23,-385.20,-1.00
10995.06,-0.54,-4.74,-395.63,-1.00
11000.13,-0.55,-1.28,-421.72,-1.00
11005.20,-0.55,-0.62,-435.00,-1.00
11010.27,-0.53,3.20,-525.32,-1.00
11015.34,-0.51,5.50,-525.06,-1.00
11020.41,-0.47,7.38,-624.87,-1.00
11025.48,-0.42,11.04,-675.32,-1.00
11030.55,-0.35,13.07,-739.85,-1.00
11035.62,-0.27,14.67,-851.74,-1.00
11044.90,-0.09,19.64,-944.84,0.00
11049.97,0.03,22.60,-1039.92,0.00
11055.04,0.16,25.17,-1122.49,0.00
11064.25,0.47,31.85,-1210.47,1.00
11069.32,0.62,33.93,-1262.71,1.00
11074.39,0.78,30.93,-1318.43,1.00
11079.46,0.93,28.53,-1352.81,1.00
11084.51,1.07,27.66,-1334.47,1.00
11089.58,1.20,26.46,-1354.25,1.00
11094.65,1.32,21.83,-1343.48,1.00
11099.70,1.39,16.12,-1306.74,1.00
11108.89,1.48,6.58,-1208.15,0.00
11113.93,1.48,0.90,-1170.48,0.00
11123.17,1.40,-10.14,-1031.88,-1.00
11128.24,1.32,-16.74,-986.20,-1.00
11133.31,1.24,-16.02,-904.03,-1.00
11138.38,1.15,-17.16,-854.62,-1.00
11143.45,1.06,-17.74,-853.22,-1.00
11148.50,0.99,-16.41,-809.44,-1.00
11153.53,0.94,-8.79,-810.99,-1.00
11158.61,0.92,-3.81,-853.41,-1.00
11163.65,0.92,-0.98,-891.98,-1.00
11172.92,0.98,8.25,-996.20,0.00
11177.99,1.03,11.31,-1034.46,0.00
11187.25,1.11,14.33,-1139.62,1.00
11192.32,1.21,22.18,-1184.12,1.00
11197.40,1.32,20.91,-1184.00,1.00
11202.47,1.43,22.07,-1217.51,1.00
11207.54,1.54,19.64,-1225.71,1.00
11212.61,1.65,25.25,-1213.06,1.00
11217.68,1.75,19.33,-1204.31,1.00
11226.96,1.85,7.00,-1159.57,0.00
11232.03,1.86,2.94,-1097.42,0.00
11237.10,1.85,-1.47,-1040.52,0.00
11246.38,1.75,-16.21,-940.53,-1.00
11251.44,1.68,-14.57,-912.91,-1.00
11256.51,1.61,-13.79,-855.18,-1.00
11261.58,1.53,-14.12,-754.99,-1.00
11266.65,1.44,-19.08,-768.12,-1.00
11271.72,1.37,-13.63,-742.96,-1.00
11276.79,1.32,-10.50,-764.21,-1.00
11281.84,1.28,-7.57,-809.19,-1.00
11291.07,1.29,3.32,-848.71,0.00
11296.14,1.32,6.49,-901.04,0.00
11305.42,1.46,14.17,-988.71,1.00
11310.49,1.56,20.40,-1029.36,1.00
11315.56,1.67,23.12,-1087.68,1.00
11320.63,1.77,19.27,-1079.40,1.00
11325.70,1.89,24.10,-1080.60,1.00
11330.77,2.00,23.05,-1080.46,1.00
11335.84,2.07,13.93,-1077.35,1.00
11340.91,2.12,9.27,-1029.84,1.00
11345.96,2.16,7.90,-993.61,1.00
11355.25,2.15,-3.02,-895.39,0.00
11364.53,2.06,-10.82,-769.89,-1.00
11369.58,1.97,-16.65,-704.23,-1.00
11374.65,1.86,-23.80,-650.13,-1.00
11379.73,1.75,-21.97,-562.96,-1.00
11384.80,1.64,-21.90,-502.10,-1.00
11389.87,1.54,-18.48,-532.68,-1.00
11394.94,1.46,-16.70,-476.11,-1.00
11404.17,1.40,-4.09,-531.55,0.00
11409.24,1.40,0.35,-528.54,0.00
11414.31,1.42,3.65,-537.97,0.00
11423.60,1.56,15.83,-630.37,1.00
11428.67,1.64,15.22,-662.51,1.00
11433.73,1.71,15.12,-709.94,1.00
11438.76,1.80,17.08,-716.05,1.00
11443.83,1.89,18.23,-708.67,1.00
11448.90,1.95,12.60,-702.66,1.00
11453.96,1.99,7.54,-675.65,1.00
11459.04,2.01,3.63,-619.13,1.00
11468.29,1.97,-6.42,-575.75,0.00
11473.35,1.93,-8.71,-523.07,0.00
11482.62,1.87,-11.80,-433.02,-1.00
11487.69,1.77,-18.91,-402.56,-1.00
11496.93,1.55,-19.90,-298.71,0.00
11502.00,1.44,-22.36,-237.60,0.00
11507.04,1.35,-19.78,-213.72,0.00
11512.11,1.26,-15.96,-212.90,0.00
11517.18,1.24,-5.10,-170.34,0.00
11526.45,1.21,-4.30,-119.41,1.00
11531.52,1.20,-2.27,-36.54,1.00
11536.59,1.20,0.40,-12.25,1.00
11541.66,1.19,-2.60,-0.71,1.00
11546.73,1.21,5.22,-64.30,1.00
11551.79,1.22,1.75,-67.55,1.00
11556.86,1.20,-5.12,-63.89,1.00
11561.93,1.16,-7.04,-46.81,1.00
11567.00,1.12,-8.62,16.42,1.00
11572.07,1.05,-12.49,79.69,1.00
11581.33,0.90,-16.85,213.71,0.00
11590.58,0.68,-24.95,413.46,-1.00
11595.63,0.56,-23.03,449.12,-1.00
11600.67,0.41,-30.90,537.76,-1.00
11605.75,0.26,-27.31,564.89,-1.00
11610.80,0.10,-32.82,580.84,-1.00
11615.87,-0.04,-27.58,631.13,-1.00
11620.94,-0.15,-23.29,643.52,-1.00
11626.01,-0.23,-14.45,627.31,-1.00
11631.05,-0.28,-11.78,604.65,-1.00
11640.33,-0.31,-0.01,530.99,1.00
11645.40,-0.28,6.58,512.41,1.00
11650.47,-0.23,9.76,443.82,1.00
11655.55,-0.15,15.81,392.43,1.00
11660.59,-0.02,23.80,348.58,1.00
11665.67,0.09,22.72,349.73,1.00
11670.74,0.18,16.44,310.53,1.00
11675.81,0.23,11.76,249.67,1.00
11680.88,0.27,6.73,268.04,1.00
11685.94,0.28,3.31,250.56,1.00
11691.01,0.28,-0.77,267.65,1.00
11696.08,0.25,-6.42,309.61,1.00
11701.14,0.20,-9.09,401.08,1.00
11710.35,0.06,-17.14,481.29,-1.00
11715.42,-0.04,-19.68,566.09,-1.00
11720.49,-0.15,-23.21,622.71,-1.00
11725.57,-0.28,-25.91,718.48,-1.00
11730.63,-0.44,-31.92,756.50,-1.00
11735.70,-0.60,-29.66,770.88,-1.00
11740.77,-0.73,-28.55,760.68,-1.00
11745.84,-0.82,-18.81,757.79,-1.00
11750.91,-0.89,-12.92,724.49,-1.00
11755.97,-0.95,-11.06,672.66,-1.00
11765.20,-0.96,2.24,569.52,1.00
11770.27,-0.93,5.53,597.06,1.00
11775.34,-0.89,9.56,530.22,1.00
11780.39,-0.81,15.95,489.18,1.00
11785.47,-0.70,20.12,491.10,1.00
11790.54,-0.61,19.55,446.39,1.00
11795.56,-0.53,16.42,444.50,1.00
11800.63,-0.47,9.61,393.51,1.00
11805.70,-0.45,5.94,361.80,1.00
11810.78,-0.43,2.50,295.88,1.00
11819.92,-0.49,-7.37,353.57,-1.00
11825.00,-0.55,-12.25,452.66,-1.00
11830.07,-0.61,-14.49,459.86,-1.00
11835.14,-0.73,-21.76,542.66,-1.00
11840.17,-0.87,-27.41,574.06,-1.00
11845.23,-0.97,-21.71,586.87,-1.00
11850.30,-1.05,-16.64,589.11,-1.00
11855.37,-1.12,-13.09,582.14,-1.00
11860.43,-1.15,-6.54,563.43,-1.00
11869.68,-1.16,1.48,508.38,1.00
11874.74,-1.12,7.37,482.96,1.00
11879.80,-1.06,12.49,429.66,1.00
11884.87,-0.96,21.35,446.93,1.00
11889.94,-0.83,24.23,399.38,1.00
11895.01,-0.73,20.02,344.90,1.00
11900.03,-0.65,16.41,320.60,1.00
11905.10,-0.59,11.10,266.81,1.00
11910.16,-0.56,5.72,253.29,1.00
11919.34,-0.58,-3.54,221.00,-1.00
11924.40,-0.62,-8.11,243.90,-1.00
11929.47,-0.68,-11.55,270.69,-1.00
11934.54,-0.78,-22.64,348.53,-1.00
11939.61,-0.92,-25.59,379.14,-1.00
11944.68,-1.01,-17.86,424.16,-1.00
11949.75,-1.08,-15.98,441.13,-1.00
11954.82,-1.14,-11.75,451.79,-1.00
11959.89,-1.16,-4.71,429.93,-1.00
11964.96,-1.16,0.20,403.03,-1.00
11970.00,-1.14,3.80,351.36,-1.00
11979.22,-1.10,8.29,308.02,1.00
11984.29,-0.95,18.86,257.99,1.00
11989.36,-0.85,19.06,209.06,1.00
11994.43,-0.71,26.44,151.62,1.00
11999.50,-0.55,30.43,59.70,1.00
12004.56,-0.43,24.90,-21.47,1.00
12009.62,-0.33,18.96,-66.63,1.00
12014.70,-0.25,18.16,-109.59,1.00
12019.77,-0.21,8.65,-134.01,1.00
12029.04,-0.20,-2.17,-175.59,0.00
12034.11,-0.20,-2.17,-114.30,0.00
12039.16,-0.31,-13.97,-111.15,0.00
12044.23,-0.40,-18.39,-61.73,0.00
12049.30,-0.50,-18.62,-5.82,0.00
12058.58,-0.60,-20.47,102.97,-1.00
12063.65,-0.70,-18.57,117.32,-1.00
12068.72,-0.79,-18.06,187.44,-1.00
12073.79,-0.88,-18.73,236.28,-1.00
12078.86,-0.97,-18.97,250.04,-1.00
12083.94,-1.14,-16.71,273.78,-1.00
12089.01,-1.14,-16.71,258.59,-1.00
12094.08,-1.18,-7.79,258.32,-1.00
12099.15,-1.19,-2.36,267.39,-1.00
12104.21,-1.16,5.96,216.31,-1.00
12109.28,-1.16,5.96,222.92,-1.00
12118.54,-1.03,15.64,51.58,1.00
12127.81,-0.85,19.15,-106.81,0.00
12137.04,-0.60,31.62,-246.83,1.00
12142.11,-0.44,30.63,-308.20,1.00
12147.18,-0.32,25.72,-394.59,1.00
12152.23,-0.23,18.49,-387.82,1.00
12157.29,-0.13,19.74,-424.05,1.00
12162.37,-0.04,17.25,-436.72,1.00
12171.65,0.03,3.98,-440.88,0.00
12180.94,0.01,-5.80,-392.98,-1.00
12185.96,-0.06,-13.90,-385.95,-1.00
12190.99,-0.16,-18.42,-355.94,-1.00
12196.06,-0.27,-23.32,-302.51,-1.00
12201.11,-0.38,-22.30,-247.12,-1.00
12206.18,-0.47,-18.25,-208.32,-1.00
12211.25,-0.55,-13.65,-179.62,-1.00
12220.49,-0.62,-4.61,-132.01,0.00
12225.56,-0.62,-0.47,-106.88,0.00
12230.61,-0.61,2.22,-166.02,0.00
12235.68,-0.57,8.02,-190.15,0.00
12244.93,-0.44,12.37,-242.93,1.00
12254.20,-0.39,9.64,-339.63,0.00
12263.47,-0.29,10.08,-396.74,-1.00
12272.76,-0.23,1.83,-391.24,0.00
12282.02,-0.26,-5.84,-383.67,-1.00
12287.06,-0.29,-5.87,-386.45,-1.00
12292.13,-0.29,-0.30,-395.77,-1.00
12297.20,-0.28,0.67,-358.29,-1.00
12302.22,-0.29,-0.82,-393.90,-1.00
12307.25,-0.29,0.30,-416.57,-1.00
12312.29,-0.28,1.53,-476.01,-1.00
12317.36,-0.24,7.79,-528.94,-1.00
12322.40,-0.20,9.16,-546.81,-1.00
12327.47,-0.14,10.85,-647.81,-1.00
12332.54,-0.07,13.71,-707.78,-1.00
12341.76,0.12,18.99,-833.93,0.00
12346.81,0.23,21.07,-940.57,0.00
12356.05,0.50,28.25,-1074.14,1.00
12361.12,0.66,33.27,-1126.02,1.00
12366.20,0.82,28.43,-1165.10,1.00
12371.27,0.98,34.34,-1225.66,1.00
12376.35,1.14,31.68,-1219.92,1.00
12381.42,1.26,25.94,-1215.83,1.00
12386.49,1.37,21.01,-1212.74,1.00
12391.56,1.45,16.11,-1167.51,1.00
12400.79,1.52,5.02,-1134.72,0.00
12405.86,1.53,1.41,-1047.24,0.00
12415.14,1.45,-11.35,-910.71,-1.00
12420.18,1.37,-15.74,-859.30,-1.00
12425.25,1.29,-16.34,-798.15,-1.00
12430.31,1.20,-16.56,-767.71,-1.00
12435.38,1.10,-21.33,-715.69,-1.00
12440.45,1.03,-13.84,-727.39,-1.00
12445.52,0.99,-8.70,-707.98,-1.00
12450.59,0.96,-4.91,-700.13,-1.00
12455.66,0.95,-2.47,-762.35,-1.00
12464.94,0.97,3.19,-863.03,0.00
12470.01,1.01,6.98,-890.99,0.00
12479.22,1.12,14.46,-1034.18,1.00
12484.29,1.23,19.30,-1043.27,1.00
12489.36,1.33,21.93,-1090.67,1.00
12494.43,1.44,20.86,-1137.08,1.00
12499.50,1.53,18.76,-1138.38,1.00
12504.57,1.64,23.74,-1125.91,1.00
12509.64,1.74,19.01,-1090.43,1.00
12514.68,1.79,10.05,-1092.83,1.00
12523.94,1.83,2.83,-1000.29,0.00
12528.96,1.82,-3.17,-940.18,0.00
12538.21,1.72,-11.35,-851.15,-1.00
12543.28,1.62,-19.44,-696.51,-1.00
12548.35,1.52,-20.22,-669.21,-1.00
12553.42,1.43,-19.61,-590.75,-1.00
12558.49,1.31,-23.02,-593.74,-1.00
12563.56,1.20,-20.68,-578.95,-1.00
12568.63,1.13,-13.65,-571.82,-1.00
12573.70,1.08,-9.71,-562.78,-1.00
12578.77,1.05,-7.93,-630.89,-1.00
12587.98,1.06,3.12,-704.23,0.00
12593.05,1.10,7.48,-747.96,0.00
12598.12,1.15,10.03,-790.63,0.00
12607.35,1.33,24.60,-937.23,1.00
12612.42,1.44,21.29,-940.63,1.00
12617.50,1.54,19.40,-999.22,1.00
12622.56,1.63,17.71,-976.20,1.00
12627.63,1.76,23.14,-1034.06,1.00
12632.70,1.86,21.52,-1030.19,1.00
12637.77,1.92,13.46,-986.88,1.00
12642.84,1.97,9.71,-926.76,1.00
12652.09,1.99,-0.76,-860.19,0.00
12657.11,1.97,-5.42,-790.09,0.00
12666.27,1.85,-14.63,-674.05,-1.00
12671.34,1.75,-18.80,-611.12,-1.00
12676.41,1.67,-17.46,-620.25,-1.00
12681.49,1.56,-19.47,-574.39,-1.00
