time,theta_b,dtheta_b,dtheta_w
19444.58,-1.21,-4.85,-170.62,0.00
19445.74,-1.21,-4.85,-170.62,0.00
19446.88,-1.24,-5.63,-170.62,0.00
19448.02,-1.24,-5.63,-170.62,0.00
19449.15,-1.24,-5.63,-170.62,0.00
19450.29,-1.24,-5.63,-170.62,0.00
19451.46,-1.26,-5.79,-170.62,0.00
19452.63,-1.26,-5.79,-170.62,0.00
19453.77,-1.26,-5.79,-172.50,0.00
19454.90,-1.26,-5.79,-172.50,0.00
19456.04,-1.26,-5.79,-172.50,0.00
19457.17,-1.29,-5.07,-168.75,0.00
19458.31,-1.29,-5.07,-168.75,0.00
19459.44,-1.29,-5.07,-168.75,0.00
19460.59,-1.29,-5.07,-168.75,0.00
19461.75,-1.32,-6.08,-170.62,0.00
19462.91,-1.32,-6.08,-170.62,0.00
19464.05,-1.32,-6.08,-170.62,0.00
19465.19,-1.32,-6.08,-170.62,0.00
19466.32,-1.35,-5.64,-170.62,0.00
19467.46,-1.35,-5.64,-170.62,0.00
19468.59,-1.35,-5.64,-172.50,0.00
19469.72,-1.35,-5.64,-172.50,0.00
19470.86,-1.35,-5.64,-172.50,0.00
19472.00,-1.38,-6.35,-172.50,0.00
19473.13,-1.38,-6.35,-170.62,0.00
19474.27,-1.38,-6.35,-170.62,0.00
19475.40,-1.38,-6.35,-170.62,0.00
19476.53,-1.41,-5.79,-168.75,0.00
19477.69,-1.41,-5.79,-168.75,0.00
19478.82,-1.41,-5.79,-168.75,0.00
19479.96,-1.41,-5.79,-168.75,0.00
19481.09,-1.44,-6.64,-168.75,0.00
19482.23,-1.44,-6.64,-168.75,0.00
19483.37,-1.44,-6.64,-168.75,0.00
19484.50,-1.44,-6.64,-168.75,0.00
19485.67,-1.44,-6.64,-170.62,0.00
19486.85,-1.48,-6.13,-170.62,0.00
19487.98,-1.48,-6.13,-170.62,0.00
19489.12,-1.48,-6.13,-170.62,0.00
19490.25,-1.48,-6.13,-170.62,0.00
19491.38,-1.51,-6.98,-170.62,0.00
19492.52,-1.51,-6.98,-170.62,0.00
19493.65,-1.51,-6.98,-170.62,0.00
19494.79,-1.51,-6.98,-170.62,0.00
19495.93,-1.51,-6.98,-170.62,0.00
19497.09,-1.54,-6.58,-170.62,0.00
19498.22,-1.54,-6.58,-170.62,0.00
19499.35,-1.54,-6.58,-170.62,0.00
19500.49,-1.54,-6.58,-170.62,0.00
19501.62,-1.58,-7.73,-170.62,0.00
19502.76,-1.58,-7.73,-170.62,0.00
19503.89,-1.58,-7.73,-170.62,0.00
19505.03,-1.58,-7.73,-170.62,0.00
19506.21,-1.62,-6.87,-170.62,0.00
19507.40,-1.62,-6.87,-170.62,0.00
19508.53,-1.62,-6.87,-170.62,0.00
19509.66,-1.62,-6.87,-170.62,0.00
19510.80,-1.62,-6.87,-170.62,0.00
19511.93,-1.65,-8.05,-170.62,0.00
19513.07,-1.65,-8.05,-170.62,0.00
19514.20,-1.65,-8.05,-170.62,0.00
19515.33,-1.65,-8.05,-170.62,0.00
19516.49,-1.69,-7.55,-170.62,0.00
19517.65,-1.69,-7.55,-170.62,0.00
19518.78,-1.69,-7.55,-170.62,0.00
19519.91,-1.69,-7.55,-170.62,0.00
19521.04,-1.73,-8.70,-170.62,0.00
19522.21,-1.73,-8.70,-170.62,0.00
19523.35,-1.73,-8.70,-170.62,0.00
19524.48,-1.73,-8.70,-170.62,0.00
19525.61,-1.73,-8.70,-170.62,0.00
19526.74,-1.78,-8.21,-172.50,0.00
19527.88,-1.78,-8.21,-172.50,0.00
19529.01,-1.78,-8.21,-172.50,0.00
19530.14,-1.78,-8.21,-172.50,0.00
19531.28,-1.82,-9.37,-172.50,0.00
19532.44,-1.82,-9.37,-172.50,0.00
19533.57,-1.82,-9.37,-172.50,0.00
19534.71,-1.82,-9.37,-170.62,0.00
19535.84,-1.82,-9.37,-170.62,0.00
19536.98,-1.87,-8.46,-170.62,0.00
19538.11,-1.87,-8.46,-170.62,0.00
19539.24,-1.87,-8.46,-170.62,0.00
19540.38,-1.87,-8.46,-170.62,0.00
19541.51,-1.91,-9.59,-170.62,0.00
19542.64,-1.91,-9.59,-170.62,0.00
19543.78,-1.91,-9.59,-170.62,0.00
19544.91,-1.91,-9.59,-170.62,0.00
19546.05,-1.96,-9.64,-170.62,0.00
19547.20,-1.96,-9.64,-170.62,0.00
19548.34,-1.96,-9.64,-170.62,0.00
19549.47,-1.96,-9.64,-170.62,0.00
19550.61,-1.96,-9.64,-170.62,0.00
19551.74,-2.00,-8.51,-170.62,0.00
19552.88,-2.00,-8.51,-170.62,0.00
19554.02,-2.00,-8.51,-170.62,0.00
19555.19,-2.00,-8.51,-170.62,0.00
19556.37,-2.05,-9.37,-170.62,0.00
19557.55,-2.05,-9.37,-170.62,0.00
19558.68,-2.05,-9.37,-170.62,0.00
19559.81,-2.05,-9.37,-170.62,0.00
19560.95,-2.05,-9.37,-170.62,0.00
19562.08,-2.09,-8.31,-174.37,-1.00
19563.22,-2.09,-8.31,-174.37,-1.00
19564.35,-2.09,-8.31,-174.37,-1.00
19565.48,-2.09,-8.31,-174.37,-1.00
19566.64,-2.13,-9.19,-170.62,-1.00
19567.79,-2.13,-9.19,-170.62,-1.00
19568.93,-2.13,-9.19,-170.62,-1.00
19570.06,-2.13,-9.19,-170.62,-1.00
19571.19,-2.18,-8.08,-170.62,-1.00
19572.33,-2.18,-8.08,-170.62,-1.00
19573.46,-2.18,-8.08,-170.62,-1.00
19574.60,-2.18,-8.08,-172.50,-1.00
19575.77,-2.22,-8.70,-172.50,-1.00
19576.95,-2.22,-8.70,-172.50,-1.00
19578.09,-2.22,-8.70,-170.62,-1.00
19579.22,-2.22,-8.70,-170.62,-1.00
19580.35,-2.22,-8.70,-170.62,-1.00
19581.48,-2.26,-7.27,-170.62,-1.00
19582.62,-2.26,-7.27,-170.62,-1.00
19583.75,-2.26,-7.27,-170.62,-1.00
19584.89,-2.26,-7.27,-170.62,-1.00
19586.04,-2.29,-7.54,-170.62,-1.00
19587.20,-2.29,-7.54,-170.62,-1.00
19588.34,-2.29,-7.54,-170.62,-1.00
19589.47,-2.29,-7.54,-170.62,-1.00
19590.61,-2.29,-7.54,-170.62,-1.00
19591.74,-2.32,-5.66,-170.62,-1.00
19592.88,-2.32,-5.66,-170.62,-1.00
19594.02,-2.32,-5.66,-170.62,-1.00
19595.20,-2.32,-5.66,-170.62,-1.00
19596.38,-2.35,-5.14,-170.62,-1.00
19597.51,-2.35,-5.14,-170.62,-1.00
19598.65,-2.35,-5.14,-170.62,-1.00
19599.78,-2.35,-5.14,-170.62,-1.00
19600.92,-2.35,-5.14,-170.62,-1.00
19602.05,-2.37,-3.54,-168.75,-1.00
19603.19,-2.37,-3.54,-168.75,-1.00
19604.32,-2.37,-3.54,-168.75,-1.00
19605.46,-2.37,-3.54,-168.75,-1.00
19606.59,-2.38,-2.76,-170.62,-1.00
19607.73,-2.38,-2.76,-170.62,-1.00
19608.87,-2.38,-2.76,-170.62,-1.00
19610.00,-2.38,-2.76,-170.62,-1.00
19611.18,-2.38,-1.11,-170.62,-1.00
19612.35,-2.38,-1.11,-170.62,-1.00
19613.48,-2.38,-1.11,-170.62,-1.00
19614.62,-2.38,-1.11,-170.62,-1.00
19615.75,-2.38,-1.11,-170.62,-1.00
19616.89,-2.39,-0.16,-170.62,-1.00
19618.03,-2.39,-0.16,-170.62,-1.00
19619.16,-2.39,-0.16,-168.75,-1.00
19620.29,-2.39,-0.16,-168.75,-1.00
19621.45,-2.38,0.77,-168.75,-1.00
19622.59,-2.38,0.77,-170.62,-1.00
19623.72,-2.38,0.77,-170.62,-1.00
19624.86,-2.38,0.77,-170.62,-1.00
19626.00,-2.37,1.58,-170.62,-1.00
19627.17,-2.37,1.58,-170.62,-1.00
19628.30,-2.37,1.58,-170.62,-1.00
19629.44,-2.37,1.58,-170.62,-1.00
19630.57,-2.37,1.58,-172.50,-1.00
19631.71,-2.36,2.37,-172.50,-1.00
19632.84,-2.36,2.37,-172.50,-1.00
19634.00,-2.36,2.37,-170.62,-1.00
19635.13,-2.36,2.37,-170.62,-1.00
19636.29,-2.35,2.58,-170.62,-1.00
19637.40,-2.35,2.58,-170.62,-1.00
19638.53,-2.35,2.58,-170.62,-1.00
19639.66,-2.35,2.58,-170.62,-1.00
19640.83,-2.33,3.55,-170.62,-1.00
19642.01,-2.33,3.55,-170.62,-1.00
19643.14,-2.33,3.55,-170.62,-1.00
19644.27,-2.33,3.55,-170.62,-1.00
19645.40,-2.33,3.55,-170.62,-1.00
19646.54,-2.31,3.76,-170.62,-1.00
19647.68,-2.31,3.76,-170.62,-1.00
19648.81,-2.31,3.76,-170.62,-1.00
19649.94,-2.31,3.76,-170.62,-1.00
19651.09,-2.29,4.91,-168.75,-1.00
19652.25,-2.29,4.91,-168.75,-1.00
19653.39,-2.29,4.91,-168.75,-1.00
19654.52,-2.29,4.91,-172.50,-1.00
19655.65,-2.29,4.91,-172.50,-1.00
19656.79,-2.26,5.24,-172.50,-1.00
19657.93,-2.26,5.24,-170.62,-1.00
19659.06,-2.26,5.24,-170.62,-1.00
19660.24,-2.26,5.24,-170.62,-1.00
19661.41,-2.23,6.68,-170.62,-1.00
19662.59,-2.23,6.68,-170.62,-1.00
19663.72,-2.23,6.68,-170.62,-1.00
19664.86,-2.23,6.68,-170.62,-1.00
19665.99,-2.23,6.68,-170.62,-1.00
19667.13,-2.19,6.82,-170.62,-1.00
19668.27,-2.19,6.82,-170.62,-1.00
19669.40,-2.19,6.82,-170.62,-1.00
19670.55,-2.19,6.82,-170.62,-1.00
19671.72,-2.15,8.70,-170.62,-1.00
19672.85,-2.15,8.70,-170.62,-1.00
19674.00,-2.15,8.70,-170.62,-1.00
19675.13,-2.15,8.70,-172.50,-1.00
19676.27,-2.11,9.93,-172.50,-1.00
19677.43,-2.11,9.93,-172.50,-1.00
19678.56,-2.11,9.93,-170.62,-1.00
19679.70,-2.11,9.93,-170.62,-1.00
19680.83,-2.11,9.93,-170.62,-1.00
19681.97,-2.05,9.74,-170.62,-1.00
19683.10,-2.05,9.74,-170.62,-1.00
19684.24,-2.05,9.74,-170.62,-1.00
19685.37,-2.05,9.74,-170.62,-1.00
19686.51,-2.00,11.79,-170.62,0.00
19687.67,-2.00,11.79,-170.62,0.00
19688.80,-2.00,11.79,-170.62,0.00
19689.94,-2.00,11.79,-170.62,0.00
19691.07,-1.94,11.36,-168.75,0.00
19692.21,-1.94,11.36,-168.75,0.00
19693.34,-1.94,11.36,-168.75,0.00
19694.48,-1.94,11.36,-170.62,0.00
19695.65,-1.87,13.39,-170.62,0.00
19696.83,-1.87,13.39,-170.62,0.00
19697.96,-1.87,13.39,-170.62,0.00
19699.10,-1.87,13.39,-172.50,0.00
19700.23,-1.87,13.39,-172.50,0.00
19701.37,-1.81,12.10,-172.50,0.00
19702.50,-1.81,12.10,-170.62,0.00
19703.64,-1.81,12.10,-170.62,0.00
19704.77,-1.81,12.10,-170.62,0.00
19705.93,-1.75,13.47,-170.62,0.00
19707.09,-1.75,13.47,-170.62,0.00
19708.23,-1.75,13.47,-170.62,0.00
19709.36,-1.75,13.47,-170.62,0.00
19710.49,-1.75,13.47,-170.62,0.00
19711.63,-1.69,11.38,-170.62,0.00
19712.77,-1.69,11.38,-170.62,0.00
19713.90,-1.69,11.38,-170.62,0.00
19715.08,-1.69,11.38,-168.75,0.00
19716.25,-1.63,12.29,-168.75,0.00
19717.44,-1.63,12.29,-168.75,0.00
19718.57,-1.63,12.29,-168.75,0.00
19719.71,-1.63,12.29,-168.75,0.00
19720.84,-1.63,12.29,-168.75,0.00
19721.98,-1.57,10.48,-168.75,0.00
19723.11,-1.57,10.48,-172.50,0.00
19724.25,-1.57,10.48,-172.50,0.00
19725.38,-1.57,10.48,-172.50,0.00
19726.54,-1.52,10.96,-172.50,0.00
19727.68,-1.52,10.96,-170.62,0.00
19728.81,-1.52,10.96,-170.62,0.00
19729.94,-1.52,10.96,-170.62,0.00
19731.08,-1.47,9.27,-168.75,0.00
19732.25,-1.47,9.27,-168.75,0.00
19733.39,-1.47,9.27,-168.75,0.00
19734.52,-1.47,9.27,-168.75,0.00
19735.65,-1.47,9.27,-170.62,0.00
19736.79,-1.42,10.16,-170.62,0.00
19737.93,-1.42,10.16,-170.62,0.00
19739.06,-1.42,10.16,-168.75,0.00
19740.19,-1.42,10.16,-168.75,0.00
19741.35,-1.38,8.46,-168.75,0.00
19742.51,-1.38,8.46,-168.75,0.00
19743.64,-1.38,8.46,-170.62,0.00
19744.78,-1.38,8.46,-170.62,0.00
19745.91,-1.33,9.48,-170.62,0.00
19747.05,-1.33,9.48,-172.50,0.00
19748.18,-1.33,9.48,-172.50,0.00
19749.32,-1.33,9.48,-172.50,0.00
19750.49,-1.29,9.29,-172.50,0.00
19751.67,-1.29,9.29,-170.62,0.00
19752.81,-1.29,9.29,-170.62,0.00
19753.94,-1.29,9.29,-170.62,0.00
19755.07,-1.29,9.29,-168.75,0.00
19756.21,-1.25,8.02,-168.75,0.00
19757.36,-1.25,8.02,-168.75,0.00
19758.49,-1.25,8.02,-168.75,0.00
19759.62,-1.25,8.02,-170.62,0.00
19760.75,-1.21,8.59,-170.62,0.00
19761.89,-1.21,8.59,-170.62,0.00
19763.02,-1.21,8.59,-170.62,0.00
19764.15,-1.21,8.59,-170.62,0.00
19765.29,-1.21,8.59,-170.62,0.00
19766.46,-1.17,7.44,-170.62,0.00
19767.60,-1.17,7.44,-168.75,0.00
19768.73,-1.17,7.44,-168.75,0.00
19769.86,-1.17,7.44,-168.75,0.00
19771.00,-1.13,7.90,-168.75,0.00
19772.14,-1.13,7.90,-170.62,0.00
19773.27,-1.13,7.90,-170.62,0.00
19774.40,-1.13,7.90,-170.62,0.00
19775.54,-1.13,7.90,-168.75,0.00
19776.70,-1.09,6.76,-168.75,0.00
19777.84,-1.09,6.76,-168.75,0.00
19778.97,-1.09,6.76,-170.62,0.00
19780.11,-1.09,6.76,-170.62,0.00
19781.24,-1.06,7.19,-170.62,0.00
19782.38,-1.06,7.19,-170.62,0.00
19783.51,-1.06,7.19,-172.50,0.00
19784.64,-1.06,7.19,-172.50,0.00
19785.82,-1.03,6.00,-172.50,0.00
19787.00,-1.03,6.00,-168.75,0.00
19788.14,-1.03,6.00,-168.75,0.00
19789.27,-1.03,6.00,-168.75,0.00
19790.40,-1.03,6.00,-170.62,0.00
19791.54,-1.00,6.73,-170.62,0.00
19792.68,-1.00,6.73,-170.62,0.00
19793.81,-1.00,6.73,-170.62,0.00
19794.94,-1.00,6.73,-170.62,0.00
19796.10,-0.97,5.83,-170.62,0.00
19797.26,-0.97,5.83,-170.62,0.00
19798.39,-0.97,5.83,-170.62,0.00
19799.53,-0.97,5.83,-170.62,0.00
19800.68,-0.94,6.57,-170.62,0.00
19801.81,-0.94,6.57,-170.62,0.00
19802.95,-0.94,6.57,-170.62,0.00
19804.07,-0.94,6.57,-170.62,0.00
19805.25,-0.94,6.57,-170.62,0.00
19806.43,-0.90,5.86,-170.62,0.00
19807.57,-0.90,5.86,-170.62,0.00
19808.70,-0.90,5.86,-170.62,0.00
19809.83,-0.90,5.86,-170.62,0.00
19810.97,-0.87,6.73,-168.75,0.00
19812.10,-0.87,6.73,-168.75,0.00
19813.24,-0.87,6.73,-168.75,0.00
19814.37,-0.87,6.73,-168.75,0.00
19815.53,-0.87,6.73,-172.50,0.00
19816.69,-0.84,5.72,-172.50,0.00
19817.83,-0.84,5.72,-172.50,0.00
19818.96,-0.84,5.72,-170.62,0.00
19820.10,-0.84,5.72,-170.62,0.00
19821.23,-0.81,6.14,-170.62,0.00
19822.37,-0.81,6.14,-170.62,0.00
19823.51,-0.81,6.14,-168.75,0.00
19824.64,-0.81,6.14,-168.75,0.00
19825.78,-0.81,6.14,-168.75,0.00
19826.91,-0.79,5.05,-170.62,0.00
19828.05,-0.79,5.05,-170.62,0.00
19829.18,-0.79,5.05,-170.62,0.00
19830.31,-0.79,5.05,-170.62,0.00
19831.45,-0.76,5.37,-172.50,0.00
19832.61,-0.76,5.37,-172.50,0.00
19833.74,-0.76,5.37,-172.50,0.00
19834.88,-0.76,5.37,-170.62,0.00
19836.01,-0.74,4.61,-170.62,0.00
19837.15,-0.74,4.61,-170.62,0.00
19838.28,-0.74,4.61,-170.62,0.00
19839.42,-0.74,4.61,-168.75,0.00
19840.59,-0.71,4.78,-168.75,0.00
19841.73,-0.71,4.78,-168.75,0.00
19842.87,-0.71,4.78,-168.75,0.00
19844.02,-0.71,4.78,-170.62,0.00
19845.15,-0.71,4.78,-170.62,0.00
19846.29,-0.69,3.80,-170.62,0.00
19847.42,-0.69,3.80,-170.62,0.00
19848.56,-0.69,3.80,-170.62,0.00
19849.69,-0.69,3.80,-170.62,0.00
19850.82,-0.68,4.04,-170.62,0.00
19851.96,-0.68,4.04,-170.62,0.00
19853.10,-0.68,4.04,-170.62,0.00
19854.23,-0.68,4.04,-170.62,0.00
19855.40,-0.68,4.04,-172.50,0.00
19856.58,-0.66,3.30,-172.50,0.00
19857.72,-0.66,3.30,-172.50,0.00
19858.85,-0.66,3.30,-172.50,0.00
19859.98,-0.66,3.30,-170.62,0.00
19861.12,-0.64,3.42,-170.62,0.00
19862.25,-0.64,3.42,-170.62,0.00
19863.38,-0.64,3.42,-170.62,0.00
19864.52,-0.64,3.42,-170.62,0.00
19865.67,-0.63,2.94,-170.62,0.00
19866.83,-0.63,2.94,-170.62,0.00
19867.97,-0.63,2.94,-170.62,0.00
19869.10,-0.63,2.94,-170.62,0.00
19870.24,-0.63,2.94,-170.62,0.00
19871.37,-0.62,2.36,-168.75,0.00
19872.51,-0.62,2.36,-168.75,0.00
19873.64,-0.62,2.36,-168.75,0.00
19874.81,-0.62,2.36,-168.75,0.00
19875.99,-0.60,2.69,-168.75,0.00
19877.17,-0.60,2.69,-168.75,0.00
19878.30,-0.60,2.69,-168.75,0.00
19879.44,-0.60,2.69,-170.62,0.00
19880.57,-0.60,2.69,-170.62,0.00
19881.71,-0.59,2.25,-170.62,0.00
19882.85,-0.59,2.25,-168.75,0.00
19883.99,-0.59,2.25,-168.75,0.00
19885.14,-0.59,2.25,-168.75,0.00
19886.30,-0.58,2.50,-168.75,0.00
19887.40,-0.58,2.50,-168.75,0.00
19888.53,-0.58,2.50,-168.75,0.00
19889.67,-0.58,2.50,-168.75,0.00
19890.81,-0.57,2.52,-168.75,0.00
19891.98,-0.57,2.52,-168.75,0.00
19893.12,-0.57,2.52,-168.75,0.00
19894.25,-0.57,2.52,-168.75,0.00
19895.39,-0.57,2.52,-168.75,0.00
19896.53,-0.55,2.87,-168.75,0.00
19897.66,-0.55,2.87,-168.75,0.00
19898.79,-0.55,2.87,-168.75,0.00
19899.93,-0.55,2.87,-168.75,0.00
19901.09,-0.54,2.93,-168.75,0.00
19902.24,-0.54,2.93,-168.75,0.00
19903.38,-0.54,2.93,-168.75,0.00
19904.51,-0.54,2.93,-168.75,0.00
19905.65,-0.52,3.53,-168.75,0.00
19906.79,-0.52,3.53,-170.62,0.00
19907.92,-0.52,3.53,-170.62,0.00
19909.06,-0.52,3.53,-170.62,0.00
19910.19,-0.52,3.53,-168.75,0.00
19911.32,-0.50,3.67,-168.75,0.00
19912.46,-0.50,3.67,-168.75,0.00
19913.59,-0.50,3.67,-168.75,0.00
19914.72,-0.50,3.67,-168.75,0.00
19915.86,-0.48,4.53,-168.75,0.00
19917.02,-0.48,4.53,-168.75,0.00
19918.85,-0.48,4.53,-170.62,0.00
19919.99,-0.48,4.53,-170.62,0.00
19921.15,-0.46,4.28,-170.62,0.00
19922.29,-0.46,4.28,-168.75,0.00
19923.42,-0.46,4.28,-168.75,0.00
19924.55,-0.46,4.28,-168.75,0.00
19925.69,-0.43,5.36,-168.75,0.00
19926.86,-0.43,5.36,-168.75,0.00
19927.99,-0.43,5.36,-168.75,0.00
19929.12,-0.43,5.36,-168.75,0.00
19930.26,-0.43,5.36,-170.62,0.00
19931.40,-0.41,5.37,-170.62,0.00
19932.53,-0.41,5.37,-170.62,0.00
19933.67,-0.41,5.37,-170.62,0.00
19934.80,-0.41,5.37,-166.87,0.00
19935.94,-0.38,4.79,-166.87,0.00
19937.10,-0.38,4.79,-166.87,0.00
19938.23,-0.38,4.79,-166.87,0.00
19939.36,-0.38,4.79,-168.75,0.00
19940.50,-0.35,5.32,-168.75,0.00
19941.63,-0.35,5.32,-168.75,0.00
19942.77,-0.35,5.32,-168.75,0.00
19943.90,-0.35,5.32,-168.75,0.00
19945.08,-0.35,5.32,-168.75,0.00
19946.25,-0.33,4.67,-168.75,0.00
19947.42,-0.33,4.67,-168.75,0.00
19948.55,-0.33,4.67,-168.75,0.00
19949.68,-0.33,4.67,-168.75,0.00
19950.82,-0.31,5.11,-168.75,0.00
19951.96,-0.31,5.11,-168.75,0.00
19953.09,-0.31,5.11,-168.75,0.00
19954.23,-0.31,5.11,-168.75,0.00
19955.36,-0.31,5.11,-168.75,0.00
19956.52,-0.28,4.62,-168.75,0.00
19957.65,-0.28,4.62,-168.75,0.00
19958.78,-0.28,4.62,-170.62,0.00
19959.92,-0.28,4.62,-170.62,0.00
19961.06,-0.26,4.78,-170.62,0.00
19962.19,-0.26,4.78,-170.62,0.00
19963.33,-0.26,4.78,-170.62,0.00
19964.46,-0.26,4.78,-170.62,0.00
19965.64,-0.24,4.10,-170.62,0.00
19966.78,-0.24,4.10,-170.62,0.00
19967.91,-0.24,4.10,-170.62,0.00
19969.04,-0.24,4.10,-170.62,0.00
19970.18,-0.24,4.10,-170.62,0.00
19971.32,-0.22,4.48,-170.62,0.00
19972.46,-0.22,4.48,-170.62,0.00
19973.60,-0.22,4.48,-170.62,0.00
19974.73,-0.22,4.48,-170.62,0.00
19975.87,-0.20,3.86,-170.62,0.00
19977.04,-0.20,3.86,-170.62,0.00
19978.17,-0.20,3.86,-170.62,0.00
19979.30,-0.20,3.86,-168.75,0.00
19980.44,-0.20,3.86,-168.75,0.00
19981.58,-0.18,4.17,-168.75,0.00
19982.71,-0.18,4.17,-170.62,0.00
19983.85,-0.18,4.17,-170.62,0.00
19984.98,-0.18,4.17,-170.62,0.00
19986.12,-0.16,3.15,-172.50,0.00
19987.29,-0.16,3.15,-172.50,0.00
19988.42,-0.16,3.15,-172.50,0.00
19989.55,-0.16,3.15,-172.50,0.00
19990.70,-0.14,3.03,-168.75,0.00
19991.84,-0.14,3.03,-168.75,0.00
19992.97,-0.14,3.03,-168.75,0.00
19994.11,-0.14,3.03,-168.75,0.00
19995.28,-0.14,3.03,-170.62,0.00
19996.46,-0.13,2.49,-170.62,0.00
19997.59,-0.13,2.49,-170.62,0.00
19998.73,-0.13,2.49,-170.62,0.00
19999.86,-0.13,2.49,-170.62,0.00
20001.00,-0.12,2.26,-170.62,0.00
20002.13,-0.12,2.26,-168.75,0.00
20003.27,-0.12,2.26,-168.75,0.00
20004.40,-0.12,2.26,-168.75,0.00
20005.56,-0.11,1.83,-168.75,0.00
20006.72,-0.11,1.83,-168.75,0.00
20007.85,-0.11,1.83,-168.75,0.00
20008.98,-0.11,1.83,-168.75,0.00
20010.12,-0.11,1.83,-168.75,0.00
20011.26,-0.11,1.36,-170.62,0.00
20012.40,-0.11,1.36,-170.62,0.00
20013.54,-0.11,1.36,-170.62,0.00
20014.67,-0.11,1.36,-170.62,0.00
20015.81,-0.11,1.36,-170.62,0.00
20016.94,-0.10,1.01,-170.62,0.00
20018.08,-0.10,1.01,-170.62,0.00
20019.21,-0.10,1.01,-170.62,0.00
20020.35,-0.10,1.01,-170.62,0.00
20021.48,-0.10,0.56,-170.62,0.00
20022.62,-0.10,0.56,-170.62,0.00
20023.75,-0.10,0.56,-170.62,0.00
20024.89,-0.10,0.56,-170.62,0.00
20026.03,-0.09,0.52,-170.62,0.00
20027.16,-0.09,0.52,-170.62,0.00
20028.30,-0.09,0.52,-170.62,0.00
20029.43,-0.09,0.52,-170.62,0.00
20030.61,-0.09,0.15,-170.62,0.00
20031.79,-0.09,0.15,-170.62,0.00
20032.92,-0.09,0.15,-170.62,0.00
20034.06,-0.09,0.15,-170.62,0.00
20035.19,-0.09,0.15,-172.50,0.00
20036.33,-0.09,-0.03,-172.50,0.00
20037.48,-0.09,-0.03,-172.50,0.00
20038.61,-0.09,-0.03,-170.62,0.00
20039.74,-0.09,-0.03,-170.62,0.00
20040.88,-0.09,-0.13,-170.62,0.00
20042.04,-0.09,-0.13,-170.62,0.00
20043.17,-0.09,-0.13,-168.75,0.00
20044.31,-0.09,-0.13,-168.75,0.00
20045.44,-0.10,-0.30,-168.75,0.00
20046.58,-0.10,-0.30,-170.62,0.00
20047.72,-0.10,-0.30,-170.62,0.00
20048.85,-0.10,-0.30,-170.62,0.00
20050.04,-0.10,-0.30,-170.62,0.00
20051.18,-0.10,-0.29,-170.62,0.00
20052.31,-0.10,-0.29,-170.62,0.00
20053.45,-0.10,-0.29,-170.62,0.00
20054.58,-0.10,-0.29,-170.62,0.00
20055.72,-0.10,-0.44,-170.62,0.00
20056.88,-0.10,-0.44,-170.62,0.00
20058.01,-0.10,-0.44,-170.62,0.00
20059.14,-0.10,-0.44,-168.75,0.00
20060.28,-0.10,-0.44,-168.75,0.00
20061.42,-0.10,-0.33,-168.75,0.00
20062.55,-0.10,-0.33,-168.75,0.00
20063.69,-0.10,-0.33,-170.62,0.00
20064.82,-0.10,-0.33,-170.62,0.00
20065.96,-0.10,-0.38,-170.62,0.00
20067.11,-0.10,-0.38,-170.62,0.00
20068.24,-0.10,-0.38,-170.62,0.00
20069.38,-0.10,-0.38,-170.62,0.00
20070.52,-0.10,-0.28,-170.62,0.00
20071.65,-0.10,-0.28,-168.75,0.00
20072.79,-0.10,-0.28,-168.75,0.00
20073.92,-0.10,-0.28,-168.75,0.00
20075.10,-0.10,-0.28,-168.75,0.00
20076.28,-0.10,-0.02,-168.75,0.00
20077.42,-0.10,-0.02,-168.75,0.00
20078.55,-0.10,-0.02,-168.75,0.00
20079.68,-0.10,-0.02,-168.75,0.00
20080.82,-0.10,0.13,-168.75,0.00
20081.96,-0.10,0.13,-168.75,0.00
20083.10,-0.10,0.13,-170.62,0.00
20084.23,-0.10,0.13,-170.62,0.00
20085.37,-0.10,0.13,-170.62,0.00
20086.53,-0.10,0.31,-170.62,0.00
20087.66,-0.10,0.31,-170.62,0.00
20088.80,-0.10,0.31,-170.62,0.00
20089.93,-0.10,0.31,-170.62,0.00
20091.07,-0.10,0.67,-170.62,0.00
20092.21,-0.10,0.67,-170.62,0.00
20093.34,-0.10,0.67,-170.62,0.00
20094.48,-0.10,0.67,-172.50,0.00
20095.66,-0.10,0.46,-172.50,0.00
20096.84,-0.10,0.46,-172.50,0.00
20097.97,-0.10,0.46,-172.50,0.00
20099.10,-0.10,0.46,-170.62,0.00
20100.24,-0.10,0.46,-170.62,0.00
20101.38,-0.09,0.63,-170.62,0.00
20102.51,-0.09,0.63,-170.62,0.00
20103.65,-0.09,0.63,-168.75,0.00
20104.81,-0.09,0.63,-168.75,0.00
20105.94,-0.09,0.64,-168.75,0.00
20107.08,-0.09,0.64,-170.62,0.00
20108.22,-0.09,0.64,-170.62,0.00
20109.35,-0.09,0.64,-170.62,0.00
20110.52,-0.09,0.42,-170.62,0.00
20111.66,-0.09,0.42,-170.62,0.00
20112.80,-0.09,0.42,-170.62,0.00
20113.93,-0.09,0.42,-170.62,0.00
20115.07,-0.09,0.42,-170.62,0.00
20116.20,-0.09,0.25,-170.62,0.00
20117.36,-0.09,0.25,-170.62,0.00
20118.49,-0.09,0.25,-170.62,0.00
20119.62,-0.09,0.25,-170.62,0.00
20120.73,-0.09,-0.05,-170.62,0.00
20121.87,-0.09,-0.05,-170.62,0.00
