time,theta_b,dtheta_b,dtheta_w,action
8630.68,-23.44,0.01,21.26,-1.00
8635.76,-23.44,0.15,13.51,-1.00
8640.83,-23.44,0.03,6.22,-1.00
8645.91,-23.44,0.20,2.85,-1.00
8650.99,-23.44,0.03,13.47,-1.00
8656.06,-23.44,0.12,10.99,-1.00
8661.15,-23.44,-0.08,11.52,-1.00
8666.23,-23.44,-0.08,10.82,-1.00
8671.30,-23.44,-0.00,18.81,-1.00
8676.38,-23.44,-0.10,4.14,-1.00
8681.46,-23.44,-0.10,2.08,-1.00
8686.54,-23.44,-0.26,7.89,-1.00
8691.61,-23.44,-0.19,13.93,-1.00
8696.69,-23.45,-0.07,7.44,-1.00
8701.76,-23.45,-0.02,36.75,-1.00
8706.84,-23.45,-0.17,15.99,-1.00
8711.92,-23.45,-0.43,12.52,-1.00
8717.00,-23.45,-0.24,3.01,-1.00
8722.08,-23.45,0.01,17.70,-1.00
8727.15,-23.45,-0.31,17.22,-1.00
8732.23,-23.45,-0.11,16.42,-1.00
8737.31,-23.45,-0.13,26.05,-1.00
8742.35,-23.45,-0.08,-2.75,-1.00
8747.43,-23.45,0.08,14.85,-1.00
8752.49,-23.45,0.00,17.46,-1.00
8757.52,-23.45,0.08,-3.75,-1.00
8762.57,-23.45,-0.04,3.01,-1.00
8767.60,-23.45,0.21,16.21,-1.00
8772.64,-23.45,0.09,31.22,-1.00
8777.72,-23.45,0.23,14.51,-1.00
8782.80,-23.45,-0.12,21.42,-1.00
8787.88,-23.45,-0.01,34.35,-1.00
8792.91,-23.45,-0.27,19.04,-1.00
8797.93,-23.45,-0.05,5.35,-1.00
8803.00,-23.45,-0.24,11.35,-1.00
8808.08,-23.45,-0.27,18.12,-1.00
8813.16,-23.46,-0.37,9.13,-1.00
8818.24,-23.46,-0.22,7.18,-1.00
8823.31,-23.46,-0.23,3.51,-1.00
8828.39,-23.46,-0.26,6.62,-1.00
8833.46,-23.46,-0.21,12.22,-1.00
8838.54,-23.46,0.03,11.55,-1.00
8843.62,-23.46,-0.14,17.75,-1.00
8848.70,-23.46,-0.24,15.95,-1.00
8853.77,-23.46,0.02,10.27,-1.00
8858.85,-23.46,0.14,0.84,-1.00
8863.92,-23.46,0.17,33.83,-1.00
8869.00,-23.46,0.17,2.47,-1.00
8874.08,-23.46,0.14,-4.74,-1.00
8879.16,-23.46,0.15,17.75,-1.00
8884.24,-23.46,0.30,5.11,-1.00
8889.32,-23.46,0.13,-3.11,-1.00
8894.39,-23.46,-0.08,19.26,-1.00
8899.47,-23.46,0.15,5.43,-1.00
8904.54,-23.46,-0.05,4.54,-1.00
8909.62,-23.46,0.10,9.78,-1.00
8914.70,-23.46,-0.03,9.35,-1.00
8919.77,-23.46,-0.03,11.04,-1.00
8924.85,-23.46,-0.17,8.81,-1.00
8929.93,-23.46,-0.26,12.92,-1.00
8935.00,-23.46,-0.31,22.69,-1.00
8940.08,-23.46,-0.25,12.33,-1.00
8945.16,-23.46,-0.13,28.05,-1.00
8950.23,-23.46,0.09,5.63,-1.00
8955.31,-23.46,0.04,15.63,-1.00
8960.38,-23.46,-0.04,-1.04,-1.00
8965.46,-23.46,0.25,6.72,-1.00
8970.54,-23.46,0.30,0.11,-1.00
8975.61,-23.46,0.07,-9.40,-1.00
8980.69,-23.46,0.15,2.34,-1.00
8985.76,-23.46,-0.05,-1.54,-1.00
8990.84,-23.46,0.24,12.67,-1.00
8995.92,-23.46,0.15,6.67,-1.00
9000.99,-23.46,-0.08,21.03,-1.00
9006.07,-23.46,0.15,7.60,-1.00
9011.14,-23.46,-0.02,11.67,-1.00
9016.22,-23.46,-0.06,11.23,-1.00
9021.30,-23.46,-0.15,7.93,-1.00
9026.37,-23.46,-0.35,4.74,-1.00
9031.45,-23.46,-0.26,24.24,-1.00
9036.53,-23.46,-0.16,-1.75,-1.00
9041.60,-23.46,-0.44,4.86,-1.00
9046.68,-23.46,-0.00,17.41,-1.00
9051.76,-23.46,-0.10,2.85,-1.00
9056.83,-23.46,-0.03,-0.42,-1.00
9061.91,-23.46,0.32,0.68,-1.00
9066.99,-23.46,0.38,8.20,-1.00
9072.06,-23.46,0.53,17.10,-1.00
9077.14,-23.45,0.36,13.13,-1.00
9082.22,-23.45,0.56,19.77,-1.00
9087.29,-23.45,0.60,17.42,-1.00
9092.37,-23.45,0.32,17.71,-1.00
9097.45,-23.45,0.30,7.62,-1.00
9102.49,-23.44,0.07,14.69,-1.00
9107.57,-23.45,-0.12,7.91,-1.00
9112.61,-23.45,-0.12,8.30,-1.00
9117.65,-23.45,-0.15,10.38,-1.00
9122.72,-23.45,-0.03,-1.78,-1.00
9127.78,-23.45,-0.08,12.22,-1.00
9132.86,-23.45,-0.44,7.26,-1.00
9137.94,-23.45,-0.31,3.59,-1.00
9142.97,-23.45,-0.11,0.42,-1.00
9148.02,-23.45,-0.14,1.90,-1.00
9153.10,-23.45,0.04,19.96,-1.00
9158.18,-23.45,0.16,13.73,-1.00
9163.25,-23.45,0.06,-6.01,-1.00
9168.33,-23.45,0.28,15.27,-1.00
9173.41,-23.45,0.26,15.02,-1.00
9178.49,-23.45,0.12,11.15,-1.00
9183.56,-23.45,0.20,27.34,-1.00
9188.64,-23.45,0.27,11.90,-1.00
9193.72,-23.44,0.52,10.54,-1.00
9198.79,-23.44,0.43,47.91,-1.00
9203.87,-23.44,0.16,5.12,-1.00
9208.95,-23.44,0.13,4.95,-1.00
9214.03,-23.44,0.05,32.94,-1.00
9219.10,-23.44,-0.07,2.01,-1.00
9224.18,-23.44,-0.24,61.56,-1.00
9229.26,-23.44,-0.27,60.80,-1.00
9234.33,-23.44,-0.16,18.97,-1.00
9239.41,-23.44,-0.14,16.50,-1.00
9244.49,-23.44,-0.31,28.74,-1.00
9249.56,-23.44,0.05,8.00,-1.00
9254.64,-23.44,-0.01,36.19,-1.00
9259.71,-23.44,0.05,16.61,-1.00
9264.79,-23.44,-0.05,7.84,-1.00
9269.87,-23.44,0.26,15.26,-1.00
9274.94,-23.44,0.50,23.29,-1.00
9280.02,-23.44,0.29,19.87,-1.00
9285.10,-23.44,0.12,9.78,-1.00
9290.17,-23.44,0.33,25.93,-1.00
9295.25,-23.44,0.35,8.85,-1.00
9300.33,-23.43,0.57,6.51,-1.00
9305.40,-23.43,0.38,5.17,-1.00
9310.48,-23.43,0.46,7.17,-1.00
9315.51,-23.43,0.53,7.70,-1.00
9320.59,-23.42,0.81,9.21,-1.00
9325.67,-23.42,1.00,4.18,-1.00
9330.75,-23.41,1.69,7.78,-1.00
9335.82,-23.40,1.92,2.70,-1.00
9340.90,-23.39,2.38,0.46,-1.00
9345.94,-23.37,2.86,18.65,-1.00
9350.98,-23.36,2.85,7.73,-1.00
9356.04,-23.34,3.10,26.90,-1.00
9361.11,-23.33,2.90,5.83,-1.00
9366.17,-23.31,2.92,8.02,-1.00
9371.25,-23.30,2.81,16.49,-1.00
9376.32,-23.29,2.79,10.90,-1.00
9381.40,-23.27,2.73,14.27,-1.00
9386.44,-23.26,2.80,10.76,-1.00
9391.52,-23.25,1.96,8.78,-1.00
9396.59,-23.24,1.61,28.09,-1.00
9401.63,-23.23,1.30,4.95,-1.00
9406.70,-23.23,1.32,9.40,-1.00
9411.77,-23.22,0.61,7.98,-1.00
9416.85,-23.22,0.31,25.09,-1.00
9421.92,-23.22,0.07,-6.01,-1.00
9427.00,-23.22,-0.06,15.61,-1.00
9432.08,-23.22,-0.03,17.24,-1.00
9437.16,-23.22,0.09,4.99,-1.00
9442.23,-23.22,0.65,18.11,-1.00
9447.31,-23.21,1.13,6.32,-1.00
9452.39,-23.19,2.59,8.65,-1.00
9457.46,-23.18,2.78,16.77,-1.00
9462.54,-23.16,3.13,1.19,-1.00
9467.62,-23.15,3.47,10.21,-1.00
9472.69,-23.13,3.86,17.03,-1.00
9477.78,-23.10,4.74,16.04,-1.00
9482.86,-23.08,4.49,8.87,-1.00
9487.93,-23.06,4.28,19.01,-1.00
9493.01,-23.04,4.39,5.17,-1.00
9498.09,-23.02,4.33,11.72,-1.00
9503.16,-23.00,3.88,12.42,-1.00
9508.24,-22.98,3.88,4.48,-1.00
9513.32,-22.96,3.24,14.97,-1.00
9518.39,-22.95,2.94,18.25,-1.00
9523.47,-22.93,2.65,7.00,-1.00
9528.55,-22.92,2.42,10.98,-1.00
9533.62,-22.91,2.35,7.23,-1.00
9538.66,-22.90,1.87,11.66,-1.00
9543.74,-22.89,1.67,17.69,-1.00
9548.78,-22.88,1.53,8.32,-1.00
9553.86,-22.88,1.50,14.11,-1.00
9558.88,-22.87,1.70,29.55,-1.00
9563.95,-22.86,1.11,17.54,-1.00
9569.02,-22.86,1.05,15.70,-1.00
9574.06,-22.85,0.93,20.47,-1.00
9579.14,-22.85,1.16,9.93,-1.00
9584.17,-22.84,1.09,20.88,-1.00
9589.25,-22.84,0.84,13.93,-1.00
9594.29,-22.83,0.46,7.02,-1.00
9599.36,-22.83,0.41,13.01,-1.00
9604.43,-22.83,-0.05,10.79,-1.00
9609.51,-22.83,-0.20,15.89,-1.00
9614.59,-22.84,-0.53,16.70,-1.00
9619.67,-22.84,-0.79,9.02,-1.00
9624.74,-22.84,-0.78,12.86,-1.00
9629.82,-22.85,-1.22,5.66,-1.00
9634.89,-22.86,-1.01,4.38,-1.00
9639.97,-22.86,-0.92,11.76,-1.00
9645.05,-22.86,-0.46,10.37,-1.00
9650.12,-22.86,-0.37,-2.39,-1.00
9655.20,-22.86,0.18,10.42,-1.00
9660.28,-22.86,0.64,12.60,-1.00
9665.35,-22.85,1.07,-2.07,-1.00
9670.43,-22.85,1.54,19.05,-1.00
9675.50,-22.84,2.21,15.22,-1.00
9680.58,-22.82,2.28,0.68,-1.00
9685.65,-22.81,2.50,18.67,-1.00
9690.73,-22.80,2.80,5.90,-1.00
9695.81,-22.78,2.63,-1.39,-1.00
9700.88,-22.77,3.09,23.12,-1.00
9705.96,-22.76,2.81,7.63,-1.00
9711.03,-22.74,2.60,10.22,-1.00
9716.11,-22.73,2.43,16.06,-1.00
9721.18,-22.72,2.66,8.37,-1.00
9726.26,-22.71,1.78,1.14,-1.00
9731.34,-22.70,1.61,6.65,-1.00
9736.41,-22.69,1.46,-4.22,-1.00
9741.49,-22.69,1.33,-2.87,-1.00
9746.56,-22.68,1.15,20.84,-1.00
9751.64,-22.67,1.29,1.32,-1.00
9756.71,-22.67,1.42,-0.36,-1.00
9761.79,-22.66,1.07,17.61,-1.00
9766.87,-22.65,1.54,1.32,-1.00
9771.94,-22.65,1.17,10.08,-1.00
9777.02,-22.64,1.50,12.77,-1.00
9782.09,-22.63,1.69,1.61,-1.00
9787.17,-22.62,1.81,13.86,-1.00
9792.26,-22.61,2.38,7.47,-1.00
9797.33,-22.60,2.20,7.83,-1.00
9802.41,-22.59,2.20,16.85,-1.00
9807.47,-22.58,1.93,11.26,-1.00
9812.55,-22.57,2.23,11.03,-1.00
9817.62,-22.56,1.96,-2.35,-1.00
9822.67,-22.55,1.65,12.27,-1.00
9827.74,-22.54,1.73,13.35,-1.00
9832.82,-22.53,1.79,27.96,-1.00
9837.86,-22.53,1.35,-2.79,-1.00
9842.93,-22.51,1.34,7.00,-1.00
9847.97,-22.51,1.17,16.48,-1.00
9853.04,-22.50,0.99,17.79,-1.00
9858.12,-22.50,0.67,19.11,-1.00
9863.20,-22.49,0.81,5.93,-1.00
9868.28,-22.49,0.84,23.59,-1.00
9873.36,-22.49,0.91,11.75,-1.00
9878.40,-22.48,0.63,10.41,-1.00
9883.48,-22.48,0.65,6.04,-1.00
9888.56,-22.48,0.62,25.45,-1.00
9893.63,-22.47,0.81,15.26,-1.00
9898.71,-22.47,0.38,5.97,-1.00
9903.79,-22.47,0.47,5.36,-1.00
9908.86,-22.47,0.23,5.20,-1.00
9913.94,-22.47,0.21,9.97,-1.00
9919.01,-22.47,-0.07,10.36,-1.00
9924.09,-22.47,-0.25,2.13,-1.00
9929.15,-22.47,-0.37,19.70,-1.00
9934.23,-22.47,-0.54,33.27,-1.00
9939.31,-22.47,-0.48,15.87,-1.00
9944.38,-22.48,-0.61,21.21,-1.00
9949.46,-22.48,-0.60,21.00,-1.00
9954.54,-22.48,-0.69,27.01,-1.00
9959.61,-22.49,-0.61,18.88,-1.00
9964.69,-22.49,-0.84,10.80,-1.00
9969.76,-22.50,-0.77,-3.34,-1.00
9974.84,-22.50,-0.70,5.41,-1.00
9979.92,-22.50,-0.62,6.73,-1.00
9984.99,-22.51,-0.64,-8.45,-1.00
9990.07,-22.51,-0.83,8.60,-1.00
9995.15,-22.51,-0.83,11.28,-1.00
10000.22,-22.52,-1.18,-4.23,-1.00
10005.30,-22.52,-1.14,6.81,-1.00
10010.38,-22.53,-1.44,4.03,-1.00
10015.45,-22.54,-1.28,11.88,-1.00
10020.48,-22.55,-1.47,14.79,-1.00
10025.53,-22.55,-1.34,6.86,-1.00
10030.57,-22.56,-1.63,8.59,-1.00
10035.63,-22.57,-1.32,2.25,-1.00
10040.71,-22.57,-1.29,14.65,-1.00
10045.78,-22.58,-1.24,8.35,-1.00
10050.85,-22.59,-1.10,3.51,-1.00
10055.88,-22.59,-0.94,9.96,-1.00
10060.92,-22.59,-0.82,9.54,-1.00
10065.99,-22.60,-0.80,4.53,-1.00
10071.02,-22.60,-0.60,20.94,-1.00
10076.10,-22.60,-0.22,5.67,-1.00
10081.17,-22.60,-0.47,8.01,-1.00
10086.25,-22.60,-0.05,10.53,-1.00
10091.33,-22.60,0.06,3.04,-1.00
10096.40,-22.60,0.11,1.72,-1.00
10101.48,-22.60,0.11,17.60,-1.00
10106.55,-22.60,0.09,15.66,-1.00
10111.63,-22.60,0.09,0.26,-1.00
10116.71,-22.60,0.21,16.03,-1.00
10121.78,-22.60,-0.03,10.51,-1.00
10126.86,-22.60,-0.55,18.66,-1.00
10131.93,-22.61,-0.59,15.55,-1.00
10137.01,-22.61,-0.82,5.02,-1.00
10142.08,-22.62,-1.36,0.06,-1.00
10147.16,-22.63,-1.75,13.75,-1.00
10152.24,-22.64,-2.10,-5.87,-1.00
10157.31,-22.65,-2.34,16.51,-1.00
10162.39,-22.66,-2.70,4.16,-1.00
10167.46,-22.68,-3.30,-4.13,-1.00
10172.54,-22.69,-3.18,11.34,-1.00
10177.61,-22.71,-3.24,7.08,-1.00
10182.69,-22.73,-3.60,-9.67,-1.00
10187.76,-22.75,-3.65,13.57,-1.00
10192.82,-22.77,-4.05,6.80,-1.00
10197.86,-22.79,-3.68,-1.03,-1.00
10202.93,-22.80,-3.51,15.85,-1.00
10208.01,-22.82,-3.40,22.69,-1.00
10213.09,-22.84,-3.46,10.42,-1.00
10218.14,-22.85,-3.11,5.84,-1.00
10223.22,-22.87,-2.77,1.65,-1.00
10228.30,-22.89,-2.76,8.51,-1.00
10233.38,-22.89,-2.76,3.70,-1.00
10238.44,-22.91,-2.32,58.97,-1.00
10243.47,-22.92,-2.16,48.37,-1.00
10248.50,-22.93,-1.79,32.27,-1.00
10253.55,-22.94,-1.89,16.85,-1.00
10258.62,-22.95,-1.59,0.07,-1.00
10263.70,-22.96,-1.64,3.09,-1.00
10268.78,-22.97,-1.32,17.14,-1.00
10273.86,-22.97,-1.42,14.06,-1.00
10278.93,-22.98,-1.46,4.85,-1.00
10284.01,-22.99,-1.46,10.89,-1.00
10289.09,-22.99,-1.15,14.51,-1.00
10294.17,-23.00,-1.32,0.24,-1.00
10299.24,-23.01,-1.13,9.86,-1.00
10304.32,-23.01,-1.29,25.09,-1.00
10309.39,-23.02,-1.08,14.47,-1.00
10314.47,-23.02,-1.20,25.03,-1.00
10319.55,-23.03,-1.17,24.45,-1.00
10324.63,-23.04,-1.16,19.37,-1.00
10329.70,-23.04,-1.40,32.20,-1.00
10334.78,-23.05,-0.99,28.55,-1.00
10339.85,-23.05,-1.07,14.49,-1.00
10344.93,-23.06,-0.75,31.47,-1.00
10350.01,-23.06,-0.88,7.00,-1.00
10355.08,-23.07,-1.32,6.00,-1.00
10360.16,-23.07,-1.40,15.85,-1.00
10365.23,-23.08,-1.29,1.62,-1.00
10370.31,-23.09,-1.50,0.21,-1.00
10375.39,-23.10,-1.81,9.64,-1.00
10380.47,-23.11,-1.85,-5.45,-1.00
10385.54,-23.12,-2.28,12.60,-1.00
10390.62,-23.13,-2.41,23.46,-1.00
10395.70,-23.14,-2.36,6.08,-1.00
10400.77,-23.16,-2.61,25.96,-1.00
10405.82,-23.17,-2.71,19.85,-1.00
10410.90,-23.18,-3.02,9.24,-1.00
10415.97,-23.20,-2.70,17.31,-1.00
10421.05,-23.21,-3.00,32.59,-1.00
10426.08,-23.23,-2.88,5.88,-1.00
10431.14,-23.24,-2.88,8.49,-1.00
10436.18,-23.26,-2.92,17.56,-1.00
10441.25,-23.27,-2.55,5.36,-1.00
10446.31,-23.28,-2.47,5.74,-1.00
10451.39,-23.29,-2.29,9.90,-1.00
10456.46,-23.30,-1.87,-7.35,-1.00
10461.54,-23.31,-1.47,2.04,-1.00
10466.57,-23.32,-1.22,4.09,-1.00
10471.62,-23.32,-0.93,2.99,-1.00
10476.66,-23.32,-0.63,-0.11,-1.00
10481.70,-23.33,-0.50,-4.79,-1.00
10486.77,-23.33,0.14,3.37,-1.00
10491.83,-23.32,0.35,13.82,-1.00
10496.89,-23.32,0.51,10.61,-1.00
10501.96,-23.32,0.78,30.43,-1.00
10507.04,-23.31,1.02,9.21,-1.00
10512.12,-23.31,0.97,8.23,-1.00
10517.19,-23.30,1.22,11.80,-1.00
10522.27,-23.30,1.03,10.01,-1.00
10527.34,-23.29,1.14,21.40,-1.00
10532.42,-23.28,1.30,4.08,-1.00
10537.49,-23.28,1.43,-1.53,-1.00
10542.57,-23.27,1.12,10.77,-1.00
10547.65,-23.26,1.27,20.37,-1.00
10552.72,-23.26,1.40,-6.49,-1.00
10557.80,-23.25,1.55,-1.43,-1.00
10562.88,-23.24,1.66,-3.11,-1.00
10567.95,-23.23,1.96,6.62,-1.00
10573.03,-23.22,1.85,6.22,-1.00
10578.10,-23.21,2.20,16.38,-1.00
10583.18,-23.20,2.55,-0.24,-1.00
10588.26,-23.18,2.85,8.62,-1.00
10593.33,-23.17,3.41,5.71,-1.00
10598.41,-23.15,3.34,0.87,-1.00
10603.49,-23.13,3.68,4.71,-1.00
10608.56,-23.11,3.81,2.21,-1.00
10613.64,-23.09,3.86,7.36,-1.00
10618.71,-23.07,4.77,9.43,-1.00
10623.79,-23.05,4.30,9.90,-1.00
10628.87,-23.03,4.31,3.74,-1.00
10633.94,-23.00,4.57,23.50,-1.00
10639.02,-22.96,5.00,13.50,-1.00
10644.09,-22.94,4.33,3.99,-1.00
10649.16,-22.92,4.02,27.74,-1.00
10654.23,-22.90,3.79,11.44,-1.00
10659.31,-22.90,3.79,11.58,-1.00
10664.39,-22.88,3.57,6.97,-1.00
10669.46,-22.85,3.16,13.62,-1.00
10674.54,-22.83,2.39,10.26,-1.00
10679.61,-22.82,2.21,10.54,-1.00
10684.69,-22.81,2.16,11.16,-1.00
10689.76,-22.80,1.75,7.77,-1.00
10694.84,-22.80,1.37,12.58,-1.00
10699.89,-22.79,0.99,4.52,-1.00
10704.97,-22.79,0.87,7.85,-1.00
10710.02,-22.78,1.16,-5.29,-1.00
10715.08,-22.78,0.85,24.24,-1.00
10720.16,-22.77,0.89,-4.31,-1.00
10725.23,-22.77,0.74,7.26,-1.00
10730.31,-22.77,0.90,10.64,-1.00
10735.34,-22.76,0.84,17.21,-1.00
10740.42,-22.76,0.89,10.87,-1.00
10745.50,-22.75,0.67,10.31,-1.00
10750.58,-22.75,0.97,10.02,-1.00
10755.66,-22.75,0.64,12.75,-1.00
10760.73,-22.74,0.30,22.83,-1.00
10765.81,-22.74,0.32,10.47,-1.00
10770.89,-22.74,0.05,2.74,-1.00
10775.97,-22.74,-0.03,26.79,-1.00
10781.04,-22.74,-0.28,6.86,-1.00
10786.12,-22.75,-0.39,-0.10,-1.00
10791.20,-22.75,-0.55,22.21,-1.00
10796.27,-22.75,-0.67,4.31,-1.00
10801.35,-22.76,-0.81,-0.83,-1.00
10806.42,-22.76,-1.18,19.76,-1.00
10811.50,-22.77,-0.93,7.02,-1.00
10816.58,-22.77,-0.81,11.67,-1.00
10821.65,-22.77,-0.74,15.21,-1.00
10826.73,-22.78,-0.58,10.06,-1.00
10831.81,-22.78,-0.10,9.55,-1.00
10836.88,-22.78,0.53,14.18,-1.00
10841.96,-22.77,0.70,4.27,-1.00
10847.03,-22.77,1.22,11.94,-1.00
10852.11,-22.76,1.55,1.20,-1.00
10857.18,-22.75,1.93,-0.18,-1.00
10862.26,-22.74,2.21,4.38,-1.00
10867.33,-22.73,2.22,5.79,-1.00
10872.41,-22.71,2.47,6.82,-1.00
10877.49,-22.70,2.55,4.19,-1.00
10882.56,-22.69,2.53,10.67,-1.00
10887.64,-22.67,2.97,8.27,-1.00
10892.71,-22.66,2.56,13.34,-1.00
10897.79,-22.65,2.41,20.28,-1.00
10902.87,-22.64,2.41,2.68,-1.00
10907.94,-22.63,2.21,16.96,-1.00
10913.02,-22.62,2.07,16.41,-1.00
10918.09,-22.61,1.25,2.55,-1.00
10923.17,-22.60,1.03,8.14,-1.00
10928.24,-22.60,0.26,8.26,-1.00
10933.32,-22.60,0.09,-2.30,-1.00
10938.39,-22.60,-0.28,12.71,-1.00
10943.47,-22.61,-0.45,-0.57,-1.00
10948.54,-22.61,-0.82,0.79,-1.00
10953.62,-22.61,-0.72,15.49,-1.00
10958.70,-22.62,-1.22,4.82,-1.00
10963.73,-22.62,-1.06,14.38,-1.00
10968.81,-22.63,-0.80,15.59,-1.00
10973.84,-22.63,-0.69,13.22,-1.00
10978.92,-22.63,-0.43,10.48,-1.00
10983.95,-22.63,-0.08,17.42,-1.00
10989.01,-22.63,-0.05,9.71,-1.00
10994.06,-22.63,0.06,18.71,-1.00
10999.14,-22.63,0.25,12.73,-1.00
11004.17,-22.63,0.67,11.99,-1.00
11009.22,-22.63,0.69,6.69,-1.00
11014.30,-22.62,0.76,18.72,-1.00
11019.37,-22.62,0.71,8.70,-1.00
11024.45,-22.61,1.08,3.47,-1.00
11029.53,-22.61,1.04,-9.73,-1.00
11034.60,-22.60,0.83,5.26,-1.00
11039.68,-22.60,0.46,11.58,-1.00
11044.76,-22.60,0.14,1.90,-1.00
11049.84,-22.60,-0.03,25.66,-1.00
11054.91,-22.60,-0.03,5.17,-1.00
11059.99,-22.60,-0.32,3.18,-1.00
11065.07,-22.60,-0.27,14.50,-1.00
11070.14,-22.60,-0.40,11.61,-1.00
11075.22,-22.61,-0.35,14.08,-1.00
11080.30,-22.61,-0.08,24.35,-1.00
11085.37,-22.61,0.05,13.13,-1.00
11090.46,-22.60,0.28,9.09,-1.00
11095.54,-22.60,0.54,9.57,-1.00
11100.61,-22.60,0.80,13.14,-1.00
11105.69,-22.59,1.26,15.42,-1.00
11110.76,-22.59,1.40,2.85,-1.00
11115.82,-22.58,1.69,1.35,-1.00
11120.89,-22.57,1.84,8.93,-1.00
11125.97,-22.56,2.56,4.84,-1.00
11131.05,-22.54,2.39,-6.53,-1.00
11136.12,-22.53,2.72,7.33,-1.00
11141.20,-22.52,2.59,16.29,-1.00
11146.28,-22.50,2.76,5.15,-1.00
11151.36,-22.49,2.33,18.48,-1.00
11156.43,-22.48,1.91,17.21,-1.00
11161.51,-22.47,1.69,20.45,-1.00
11166.58,-22.47,1.49,15.67,-1.00
11171.62,-22.46,1.23,18.46,-1.00
11176.66,-22.45,1.08,15.73,-1.00
11181.74,-22.45,0.82,29.93,-1.00
11186.78,-22.45,0.81,20.88,-1.00
11191.82,-22.44,0.87,10.07,-1.00
11196.90,-22.44,1.00,18.97,-1.00
11201.93,-22.43,1.35,3.51,-1.00
11207.00,-22.42,1.57,11.13,-1.00
11212.04,-22.41,2.01,14.47,-1.00
11217.10,-22.40,2.51,-1.48,-1.00
11222.18,-22.39,2.44,8.70,-1.00
11227.26,-22.37,2.81,-6.91,-1.00
11232.33,-22.36,2.95,0.27,-1.00
11237.41,-22.34,3.56,4.79,-1.00
11242.49,-22.32,3.27,-13.57,-1.00
11247.56,-22.31,3.47,18.98,-1.00
11252.64,-22.29,3.29,98.15,-1.00
11257.71,-22.27,3.36,46.88,-1.00
11262.79,-22.26,2.76,2.29,-1.00
11267.87,-22.25,2.93,17.50,-1.00
11272.94,-22.23,2.47,17.65,-1.00
11278.02,-22.22,2.26,12.16,-1.00
11283.09,-22.21,2.19,5.43,-1.00
11288.17,-22.20,1.69,4.42,-1.00
11293.25,-22.20,1.36,-0.23,-1.00
11298.32,-22.19,1.24,1.92,-1.00
11303.40,-22.19,0.69,-1.33,-1.00
11308.47,-22.18,0.64,5.53,-1.00
11313.55,-22.18,0.39,1.75,-1.00
11318.62,-22.18,-0.15,1.26,-1.00
11323.70,-22.18,-0.33,9.24,-1.00
11328.78,-22.19,-0.41,-0.15,-1.00
11333.82,-22.19,-0.73,16.23,-1.00
11338.90,-22.19,-0.60,8.74,-1.00
11343.93,-22.20,-0.81,-0.45,-1.00
11348.98,-22.20,-0.72,17.06,-1.00
11354.03,-22.20,-0.70,9.06,-1.00
11359.08,-22.21,-1.21,14.47,-1.00
11364.16,-22.21,-0.87,17.54,-1.00
11369.24,-22.22,-0.77,2.79,-1.00
11374.28,-22.22,-0.60,18.72,-1.00
11379.32,-22.22,-0.37,4.60,-1.00
11384.35,-22.22,-0.24,0.78,-1.00
11389.42,-22.22,0.25,-0.31,-1.00
11394.50,-22.22,0.48,14.55,-1.00
11399.58,-22.22,0.78,-7.17,-1.00
11404.65,-22.21,0.91,-0.94,-1.00
11409.73,-22.21,1.24,10.59,-1.00
11414.80,-22.20,0.88,2.34,-1.00
11419.88,-22.20,1.02,10.11,-1.00
11424.96,-22.19,0.73,17.10,-1.00
11430.03,-22.19,0.70,-1.19,-1.00
11435.11,-22.19,0.00,32.99,-1.00
11440.19,-22.19,-0.23,5.27,-1.00
11445.26,-22.20,-1.24,13.22,-1.00
11450.34,-22.20,-1.36,21.53,-1.00
11455.42,-22.21,-1.71,11.50,-1.00
11460.49,-22.23,-2.24,0.84,-1.00
11465.57,-22.24,-2.73,16.55,-1.00
11470.65,-22.25,-3.12,4.97,-1.00
11475.72,-22.27,-3.37,1.10,-1.00
11480.80,-22.29,-3.72,24.94,-1.00
11485.88,-22.31,-4.24,6.49,-1.00
11490.95,-22.33,-4.76,7.98,-1.00
11496.03,-22.36,-4.79,12.60,-1.00
11501.11,-22.38,-5.23,5.07,-1.00
11506.18,-22.41,-5.58,14.38,-1.00
11511.26,-22.44,-5.87,26.77,-1.00
11516.34,-22.47,-6.65,-1.26,-1.00
11521.41,-22.50,-5.69,-7.76,-1.00
11526.49,-22.53,-5.52,38.75,-1.00
11531.56,-22.56,-5.12,-8.49,-1.00
11536.64,-22.58,-5.26,-1.26,-1.00
11541.71,-22.60,-3.88,-4.94,-1.00
11546.79,-22.62,-3.02,-2.99,-1.00
11551.87,-22.63,-1.99,-1.11,-1.00
11556.94,-22.63,-0.89,16.27,-1.00
11562.02,-22.63,0.31,9.71,-1.00
11567.10,-22.62,1.29,17.35,-1.00
11572.17,-22.61,2.41,27.76,-1.00
11577.25,-22.60,3.28,20.83,-1.00
11582.32,-22.58,3.80,5.64,-1.00
11587.40,-22.55,4.55,17.90,-1.00
11592.48,-22.53,4.37,10.41,-1.00
11597.55,-22.51,4.27,11.79,-1.00
11602.58,-22.49,3.85,-0.32,-1.00
11607.62,-22.47,3.86,2.99,-1.00
11612.67,-22.46,2.85,8.65,-1.00
11617.75,-22.45,2.31,-3.74,-1.00
11622.81,-22.44,2.11,2.32,-1.00
11627.89,-22.43,1.04,22.00,-1.00
11632.93,-22.43,0.35,2.12,-1.00
