time,theta_b,dtheta_b,dtheta_w,action
10389.44,-18.21,-0.41,29.55,-1.00
10394.52,-18.21,-0.94,29.96,-1.00
10399.60,-18.22,-1.23,33.28,-1.00
10404.67,-18.23,-1.54,32.93,-1.00
10409.75,-18.23,-1.51,33.52,-1.00
10414.83,-18.24,-1.45,26.14,-1.00
10419.90,-18.25,-1.59,35.64,-1.00
10424.98,-18.25,-1.16,33.94,-1.00
10430.05,-18.26,-0.89,248.93,-1.00
10435.13,-18.26,-0.42,91.50,-1.00
10440.21,-18.26,-0.04,69.01,-1.00
10445.28,-18.26,0.23,72.49,-1.00
10450.31,-18.26,0.34,71.36,-1.00
10455.39,-18.26,0.37,177.79,-1.00
10460.46,-18.25,0.32,196.37,-1.00
10465.51,-18.25,0.29,44.52,-1.00
10470.59,-18.25,-0.29,40.29,-1.00
10475.67,-18.26,-1.01,46.39,-1.00
10480.71,-18.27,-1.40,38.50,-1.00
10485.77,-18.28,-2.59,32.31,-1.00
10490.84,-18.30,-3.32,80.35,-1.00
10495.90,-18.32,-4.03,112.88,-1.00
10500.98,-18.34,-4.76,146.33,-1.00
10506.02,-18.37,-5.09,29.47,-1.00
10511.10,-18.39,-5.67,48.52,-1.00
10516.13,-18.42,-5.01,43.50,-1.00
10521.21,-18.44,-4.55,47.48,-1.00
10526.24,-18.46,-4.31,42.11,-1.00
10531.29,-18.48,-3.40,68.37,-1.00
10536.37,-18.49,-2.64,34.29,-1.00
10541.46,-18.50,-2.06,36.28,-1.00
10546.53,-18.51,-0.80,43.79,-1.00
10551.61,-18.51,0.20,32.89,-1.00
10556.69,-18.50,1.07,37.26,-1.00
10561.76,-18.49,1.37,30.07,-1.00
10566.84,-18.49,1.49,32.00,-1.00
10571.88,-18.48,0.96,36.75,-1.00
10576.96,-18.48,0.84,27.41,-1.00
10582.04,-18.48,0.04,36.67,-1.00
10587.11,-18.48,-0.75,45.24,-1.00
10592.19,-18.49,-1.67,31.23,-1.00
10597.27,-18.50,-2.18,57.17,-1.00
10602.34,-18.51,-2.50,36.90,-1.00
10607.42,-18.53,-2.75,40.34,-1.00
10612.49,-18.54,-2.28,36.50,-1.00
10617.57,-18.55,-2.30,32.39,-1.00
10622.64,-18.56,-1.89,48.05,-1.00
10627.72,-18.57,-1.26,34.96,-1.00
10632.80,-18.57,-0.69,18.10,-1.00
10637.87,-18.57,-0.39,32.31,-1.00
10642.95,-18.57,-0.19,42.50,-1.00
10648.03,-18.57,-0.02,24.81,-1.00
10653.10,-18.57,-0.16,38.50,-1.00
10658.18,-18.57,-0.43,39.50,-1.00
10663.25,-18.58,-1.26,31.89,-1.00
10668.29,-18.59,-1.99,41.21,-1.00
10673.37,-18.60,-2.89,27.03,-1.00
10678.44,-18.62,-3.17,25.57,-1.00
10683.47,-18.64,-3.54,42.39,-1.00
10688.55,-18.66,-3.55,36.13,-1.00
10693.58,-18.67,-3.51,41.48,-1.00
10698.66,-18.69,-3.27,41.29,-1.00
10703.71,-18.70,-2.71,33.03,-1.00
10708.74,-18.71,-1.72,33.94,-1.00
10713.81,-18.72,-0.85,19.79,-1.00
10718.89,-18.72,-0.17,34.35,-1.00
10723.97,-18.71,0.86,27.87,-1.00
10729.04,-18.71,1.52,36.78,-1.00
10734.12,-18.69,2.17,34.32,-1.00
10739.20,-18.68,2.59,32.78,-1.00
10744.27,-18.67,2.89,38.43,-1.00
10749.35,-18.66,2.15,38.62,-1.00
10754.42,-18.65,1.45,34.35,-1.00
10759.50,-18.65,-0.40,54.81,-1.00
10764.58,-18.66,-1.41,31.39,-1.00
10769.65,-18.67,-2.12,31.93,-1.00
10774.73,-18.68,-2.58,32.97,-1.00
10779.81,-18.68,-2.58,29.60,-1.00
10784.88,-18.70,-2.42,29.67,-1.00
10789.96,-18.71,-1.50,26.08,-1.00
10795.04,-18.71,-0.64,23.89,-1.00
10800.11,-18.71,0.24,34.72,-1.00
10805.19,-18.71,1.22,31.44,-1.00
10810.27,-18.70,1.42,32.55,-1.00
10815.34,-18.69,1.78,41.67,-1.00
10820.42,-18.68,1.64,37.29,-1.00
10825.50,-18.68,1.28,38.50,-1.00
10830.58,-18.67,0.99,44.67,-1.00
10835.65,-18.67,0.41,30.25,-1.00
10840.73,-18.67,-0.01,36.84,-1.00
10845.81,-18.67,-0.70,44.84,-1.00
10850.88,-18.68,-1.04,44.06,-1.00
10855.96,-18.68,-1.11,37.87,-1.00
10861.04,-18.69,-1.17,44.54,-1.00
10866.11,-18.70,-1.18,34.75,-1.00
10871.19,-18.70,-1.27,46.50,-1.00
10876.26,-18.71,-1.50,28.18,-1.00
10881.31,-18.72,-1.43,42.68,-1.00
10886.39,-18.73,-1.53,39.04,-1.00
10891.46,-18.73,-1.53,26.35,-1.00
10896.52,-18.74,-1.54,46.04,-1.00
10901.58,-18.75,-1.26,37.81,-1.00
10906.66,-18.75,-1.40,33.88,-1.00
10911.69,-18.76,-0.97,48.50,-1.00
10916.77,-18.76,-0.79,28.95,-1.00
10921.85,-18.76,-0.38,50.45,-1.00
10926.88,-18.76,0.37,26.67,-1.00
10931.95,-18.76,0.52,30.88,-1.00
10937.03,-18.76,0.79,31.74,-1.00
10942.10,-18.75,1.03,25.90,-1.00
10947.18,-18.74,1.19,36.60,-1.00
10952.25,-18.74,1.23,41.22,-1.00
10957.33,-18.73,1.59,29.75,-1.00
10962.41,-18.73,1.21,43.01,-1.00
10967.48,-18.72,0.81,59.31,-1.00
10972.56,-18.72,0.51,37.28,-1.00
10977.63,-18.72,-0.27,42.78,-1.00
10982.71,-18.72,-1.03,37.10,-1.00
10987.79,-18.73,-1.66,50.86,-1.00
10992.86,-18.74,-1.73,32.18,-1.00
10997.94,-18.75,-2.00,25.93,-1.00
11003.01,-18.76,-1.80,37.70,-1.00
11008.09,-18.77,-1.22,40.37,-1.00
11013.17,-18.77,-0.69,37.38,-1.00
11018.24,-18.77,0.17,39.04,-1.00
11023.32,-18.77,0.66,34.69,-1.00
11028.39,-18.76,1.22,35.56,-1.00
11033.47,-18.75,1.75,31.46,-1.00
11038.55,-18.74,1.79,27.91,-1.00
11043.62,-18.74,1.41,36.84,-1.00
11048.70,-18.73,1.12,37.93,-1.00
11053.77,-18.72,0.89,31.61,-1.00
11058.85,-18.72,0.70,39.57,-1.00
11063.91,-18.72,0.43,37.85,-1.00
11068.96,-18.72,0.14,33.69,-1.00
11074.03,-18.72,0.07,41.10,-1.00
11079.09,-18.72,-0.13,35.93,-1.00
11084.17,-18.72,0.13,41.75,-1.00
11089.21,-18.72,-0.09,46.68,-1.00
11094.26,-18.72,-0.03,27.32,-1.00
11099.34,-18.72,0.14,60.73,-1.00
11104.42,-18.72,0.21,48.55,-1.00
11109.45,-18.72,0.25,44.85,-1.00
11114.52,-18.72,0.19,47.45,-1.00
11119.55,-18.71,0.07,34.20,-1.00
11124.63,-18.71,0.34,41.39,-1.00
11129.71,-18.71,0.29,30.16,-1.00
11134.78,-18.71,0.31,39.03,-1.00
11139.86,-18.71,0.55,27.27,-1.00
11144.93,-18.70,0.60,22.48,-1.00
11150.01,-18.70,0.88,34.87,-1.00
11155.09,-18.69,1.14,34.19,-1.00
11160.16,-18.69,0.52,28.43,-1.00
11165.23,-18.68,0.29,29.78,-1.00
11170.31,-18.68,0.29,36.80,-1.00
11175.38,-18.69,-0.37,33.57,-1.00
11180.46,-18.70,-1.09,47.79,-1.00
11185.54,-18.70,-1.40,24.51,-1.00
11190.61,-18.71,-1.49,36.03,-1.00
11195.69,-18.72,-1.34,34.96,-1.00
11200.77,-18.72,-1.18,38.96,-1.00
11205.84,-18.73,-0.59,40.72,-1.00
11210.92,-18.73,-0.27,47.18,-1.00
11215.99,-18.73,0.13,36.02,-1.00
11221.07,-18.72,0.56,49.07,-1.00
11226.15,-18.72,0.83,39.84,-1.00
11231.22,-18.71,1.00,33.16,-1.00
11236.30,-18.71,1.12,58.74,-1.00
11241.38,-18.70,1.01,34.61,-1.00
11246.45,-18.70,0.99,35.78,-1.00
11251.53,-18.70,0.45,35.83,-1.00
11256.60,-18.70,0.18,39.12,-1.00
11261.68,-18.70,0.00,32.75,-1.00
11266.76,-18.70,-0.16,32.22,-1.00
11271.84,-18.70,-0.64,18.86,-1.00
11276.91,-18.70,-0.85,44.74,-1.00
11281.99,-18.71,-0.74,40.87,-1.00
11287.07,-18.71,-0.73,35.15,-1.00
11292.11,-18.71,-0.64,42.85,-1.00
11297.14,-18.72,-0.46,37.74,-1.00
11302.21,-18.72,-0.10,45.03,-1.00
11307.28,-18.72,-0.21,53.61,-1.00
11312.36,-18.72,-0.14,31.54,-1.00
11317.44,-18.72,0.08,50.30,-1.00
11322.51,-18.72,0.49,49.33,-1.00
11327.54,-18.71,0.28,32.75,-1.00
11332.59,-18.71,0.47,37.01,-1.00
11337.66,-18.71,0.53,51.31,-1.00
11342.71,-18.71,0.64,40.91,-1.00
11347.79,-18.70,0.72,44.97,-1.00
11352.84,-18.70,0.46,30.94,-1.00
11357.92,-18.70,0.27,50.11,-1.00
11362.99,-18.70,0.15,39.58,-1.00
11368.02,-18.70,-0.02,41.35,-1.00
11373.10,-18.70,-0.31,39.75,-1.00
11378.18,-18.70,-0.48,40.26,-1.00
11383.25,-18.71,-0.54,40.21,-1.00
11388.33,-18.71,-0.63,40.18,-1.00
11393.40,-18.71,-0.58,37.39,-1.00
11398.48,-18.71,-0.62,35.72,-1.00
11403.55,-18.72,-0.65,27.66,-1.00
11408.63,-18.72,-0.24,30.81,-1.00
11413.71,-18.72,-0.58,24.50,-1.00
11418.78,-18.72,-0.26,29.55,-1.00
11423.86,-18.72,0.05,32.76,-1.00
11428.94,-18.72,0.07,57.82,-1.00
11434.01,-18.72,0.43,35.25,-1.00
11439.09,-18.72,0.33,42.75,-1.00
11444.16,-18.72,0.54,29.56,-1.00
11449.24,-18.71,0.56,31.86,-1.00
11454.32,-18.71,0.61,35.42,-1.00
11459.39,-18.71,0.15,31.25,-1.00
11464.46,-18.71,-0.17,43.09,-1.00
11469.49,-18.71,-0.55,34.92,-1.00
11474.57,-18.72,-0.54,26.31,-1.00
11479.60,-18.72,-0.96,59.66,-1.00
11484.64,-18.73,-1.03,36.71,-1.00
11489.69,-18.73,-0.93,48.89,-1.00
11494.74,-18.73,-0.66,38.47,-1.00
11499.82,-18.74,-0.64,36.43,-1.00
11504.89,-18.74,-0.29,92.05,-1.00
11509.97,-18.74,-0.02,97.22,-1.00
11515.05,-18.74,0.31,123.39,-1.00
11520.13,-18.73,0.36,38.14,-1.00
11525.16,-18.73,0.57,26.19,-1.00
11530.24,-18.73,0.71,32.20,-1.00
11535.32,-18.72,0.73,24.81,-1.00
11540.40,-18.72,0.73,38.07,-1.00
11545.47,-18.72,0.44,37.72,-1.00
11550.55,-18.72,0.62,39.83,-1.00
11555.63,-18.71,0.41,25.17,-1.00
11560.70,-18.71,0.23,29.07,-1.00
11565.78,-18.71,0.40,25.46,-1.00
11570.86,-18.71,0.05,38.68,-1.00
11575.93,-18.71,-0.26,41.57,-1.00
11581.01,-18.71,-0.35,29.76,-1.00
11586.08,-18.71,-0.36,40.31,-1.00
11591.16,-18.71,-0.22,33.21,-1.00
11596.24,-18.72,-0.26,36.32,-1.00
11601.32,-18.72,-0.19,38.21,-1.00
11606.39,-18.72,-0.12,29.55,-1.00
11611.47,-18.72,0.09,50.76,-1.00
11616.55,-18.71,0.42,35.17,-1.00
11621.62,-18.71,0.61,38.48,-1.00
11626.70,-18.71,0.76,41.83,-1.00
11631.78,-18.70,0.85,34.84,-1.00
11636.85,-18.70,0.58,77.64,-1.00
11641.88,-18.70,0.56,42.09,-1.00
11646.96,-18.69,0.70,34.93,-1.00
11652.00,-18.69,0.49,30.18,-1.00
11657.08,-18.69,0.13,40.77,-1.00
11662.16,-18.69,-0.07,26.08,-1.00
11667.22,-18.69,-0.10,32.31,-1.00
11672.30,-18.69,-0.29,33.32,-1.00
11677.38,-18.70,-0.75,26.74,-1.00
11682.45,-18.70,-0.48,47.80,-1.00
11687.53,-18.70,-0.57,36.65,-1.00
11692.59,-18.70,-0.38,39.82,-1.00
11697.64,-18.71,-0.23,40.01,-1.00
11702.72,-18.71,0.06,35.89,-1.00
11707.79,-18.70,0.34,46.23,-1.00
11712.87,-18.70,0.46,26.49,-1.00
11717.95,-18.70,0.41,40.32,-1.00
11723.03,-18.70,0.76,43.66,-1.00
11728.05,-18.69,0.83,34.40,-1.00
11733.13,-18.69,0.70,36.06,-1.00
11738.21,-18.69,0.60,44.43,-1.00
11743.29,-18.68,0.68,41.50,-1.00
11748.32,-18.68,0.66,54.41,-1.00
11753.39,-18.67,0.63,43.21,-1.00
11758.47,-18.67,0.80,36.84,-1.00
11763.55,-18.67,0.63,37.87,-1.00
11768.62,-18.67,0.42,43.91,-1.00
11773.70,-18.66,0.30,38.96,-1.00
11778.77,-18.66,-0.03,35.66,-1.00
11783.85,-18.66,-0.06,39.03,-1.00
11788.93,-18.67,-0.10,43.75,-1.00
11794.00,-18.67,-0.11,36.48,-1.00
11799.08,-18.67,-0.16,38.26,-1.00
11804.16,-18.67,-0.14,43.05,-1.00
11809.23,-18.67,0.13,32.80,-1.00
11814.31,-18.67,0.17,33.43,-1.00
11819.38,-18.66,0.29,32.17,-1.00
11824.46,-18.66,0.70,30.68,-1.00
11829.54,-18.66,0.55,28.80,-1.00
11834.61,-18.66,0.66,38.01,-1.00
11839.69,-18.65,0.85,34.48,-1.00
11844.76,-18.65,0.50,42.22,-1.00
11849.84,-18.65,0.47,30.51,-1.00
11854.91,-18.64,0.55,29.09,-1.00
11859.99,-18.64,0.32,45.28,-1.00
11865.07,-18.64,0.34,34.99,-1.00
11870.14,-18.64,0.23,41.57,-1.00
11875.22,-18.64,0.11,26.60,-1.00
11880.29,-18.64,0.15,28.99,-1.00
11885.37,-18.64,-0.14,32.68,-1.00
11890.44,-18.64,0.16,38.84,-1.00
11895.52,-18.64,-0.18,33.85,-1.00
11900.58,-18.64,0.09,35.11,-1.00
11905.66,-18.64,0.09,25.47,-1.00
11910.74,-18.64,0.41,36.90,-1.00
11915.77,-18.63,0.41,27.63,-1.00
11920.82,-18.63,0.35,25.48,-1.00
11925.89,-18.63,0.61,32.76,-1.00
11930.94,-18.63,0.53,39.19,-1.00
11935.97,-18.62,0.42,44.99,-1.00
11941.00,-18.62,0.31,35.66,-1.00
11946.03,-18.62,0.22,23.48,-1.00
11951.11,-18.62,-0.05,47.94,-1.00
11956.18,-18.62,0.24,28.14,-1.00
11961.26,-18.62,0.45,35.75,-1.00
11966.34,-18.62,0.20,38.37,-1.00
11971.41,-18.62,-0.01,27.50,-1.00
11976.49,-18.62,0.01,33.13,-1.00
11981.57,-18.62,0.10,42.59,-1.00
11986.64,-18.62,-0.10,27.76,-1.00
11991.72,-18.62,0.14,47.48,-1.00
11996.80,-18.62,0.02,39.44,-1.00
12001.88,-18.61,0.29,34.39,-1.00
12006.96,-18.61,0.20,48.07,-1.00
12012.03,-18.61,-0.06,36.08,-1.00
12017.11,-18.61,-0.05,32.96,-1.00
12022.18,-18.61,0.17,35.04,-1.00
12027.26,-18.61,-0.03,30.08,-1.00
12032.34,-18.61,-0.04,36.69,-1.00
12037.41,-18.61,-0.49,40.58,-1.00
12042.49,-18.62,-0.26,29.15,-1.00
12047.57,-18.62,-0.23,38.36,-1.00
12052.64,-18.62,-0.29,34.07,-1.00
12057.72,-18.62,-0.47,28.94,-1.00
12062.80,-18.62,-0.39,44.25,-1.00
12067.88,-18.62,-0.09,30.54,-1.00
12072.95,-18.62,-0.22,30.27,-1.00
12078.03,-18.62,0.06,39.21,-1.00
12083.11,-18.62,0.05,27.58,-1.00
12088.18,-18.62,-0.04,47.55,-1.00
12093.26,-18.62,0.04,50.22,-1.00
12098.33,-18.62,0.01,30.28,-1.00
12103.41,-18.62,-0.03,44.68,-1.00
12108.49,-18.62,0.04,39.65,-1.00
12113.56,-18.62,-0.12,45.35,-1.00
12118.64,-18.62,0.02,38.57,-1.00
12123.67,-18.62,0.08,30.68,-1.00
12128.71,-18.63,-0.23,37.38,-1.00
12133.79,-18.62,0.18,38.66,-1.00
12138.87,-18.62,0.09,30.43,-1.00
12143.95,-18.62,-0.17,33.46,-1.00
12148.99,-18.62,-0.02,39.42,-1.00
12154.02,-18.62,0.16,25.58,-1.00
12159.10,-18.62,0.22,40.71,-1.00
12164.15,-18.62,0.23,30.54,-1.00
12169.23,-18.62,0.22,34.85,-1.00
12174.30,-18.62,0.23,35.47,-1.00
12179.33,-18.62,-0.02,31.50,-1.00
12184.41,-18.62,0.10,50.58,-1.00
12189.44,-18.62,-0.13,27.70,-1.00
12194.52,-18.62,-0.47,32.28,-1.00
12199.60,-18.62,-0.24,37.32,-1.00
12204.67,-18.63,-0.46,29.60,-1.00
12209.75,-18.63,-0.29,38.78,-1.00
12214.83,-18.63,-0.19,36.83,-1.00
12219.90,-18.63,0.04,33.52,-1.00
12224.98,-18.63,0.28,39.89,-1.00
12230.05,-18.62,0.36,43.48,-1.00
12235.13,-18.62,0.26,43.39,-1.00
12240.21,-18.62,0.42,69.54,-1.00
12245.28,-18.62,0.22,30.38,-1.00
12250.36,-18.62,0.13,43.71,-1.00
12255.43,-18.62,0.17,43.61,-1.00
12260.51,-18.62,-0.05,27.77,-1.00
12265.59,-18.62,0.05,44.95,-1.00
12270.66,-18.62,-0.12,28.03,-1.00
12275.74,-18.62,0.05,27.81,-1.00
12280.82,-18.62,-0.14,34.50,-1.00
12285.89,-18.62,0.06,35.28,-1.00
12290.97,-18.62,-0.13,32.56,-1.00
12296.04,-18.62,0.16,33.63,-1.00
12301.12,-18.62,-0.09,20.89,-1.00
12306.20,-18.62,0.05,27.35,-1.00
12311.28,-18.62,0.12,31.88,-1.00
12316.35,-18.62,0.23,25.74,-1.00
12321.43,-18.62,0.33,46.10,-1.00
12326.50,-18.62,0.10,30.11,-1.00
12331.58,-18.61,0.20,32.40,-1.00
12336.66,-18.61,0.15,50.78,-1.00
12341.73,-18.61,0.04,38.33,-1.00
12346.81,-18.61,0.09,27.51,-1.00
12351.89,-18.61,0.42,35.93,-1.00
12356.96,-18.61,0.07,42.39,-1.00
12362.00,-18.61,-0.11,47.80,-1.00
12367.08,-18.61,-0.11,31.94,-1.00
12372.12,-18.61,-0.10,28.59,-1.00
12377.20,-18.61,-0.10,51.20,-1.00
12382.24,-18.61,-0.13,32.64,-1.00
12387.27,-18.61,-0.17,45.79,-1.00
12392.35,-18.61,-0.00,34.71,-1.00
12397.42,-18.61,-0.06,45.16,-1.00
12402.50,-18.61,-0.11,51.61,-1.00
12407.58,-18.62,-0.33,36.23,-1.00
12412.62,-18.62,-0.22,35.30,-1.00
12417.70,-18.62,-0.16,36.10,-1.00
12422.76,-18.62,-0.18,29.47,-1.00
12427.84,-18.62,-0.25,33.71,-1.00
12432.89,-18.62,-0.33,31.73,-1.00
12437.97,-18.62,-0.04,29.04,-1.00
12443.04,-18.62,-0.00,40.74,-1.00
12448.12,-18.62,0.04,25.89,-1.00
12453.20,-18.62,0.12,33.48,-1.00
12458.27,-18.62,0.18,36.63,-1.00
12463.35,-18.62,0.13,29.68,-1.00
12468.43,-18.62,0.13,34.11,-1.00
12473.50,-18.62,0.11,42.78,-1.00
12478.55,-18.62,0.15,34.66,-1.00
12483.62,-18.62,-0.20,53.55,-1.00
12488.70,-18.62,-0.11,31.58,-1.00
12493.78,-18.62,-0.25,37.92,-1.00
12498.86,-18.62,-0.27,43.97,-1.00
12503.94,-18.62,-0.06,53.85,-1.00
12509.02,-18.62,-0.22,42.08,-1.00
12514.09,-18.62,0.11,56.79,-1.00
12519.17,-18.62,0.23,80.55,-1.00
12524.25,-18.62,0.08,97.76,-1.00
12529.32,-18.62,0.24,79.72,-1.00
12534.40,-18.62,0.14,28.49,-1.00
12539.47,-18.62,0.25,45.75,-1.00
12544.55,-18.62,0.33,32.07,-1.00
12549.63,-18.62,0.26,37.55,-1.00
12554.70,-18.61,0.10,41.32,-1.00
12559.78,-18.61,0.02,37.64,-1.00
12564.86,-18.61,0.02,47.21,-1.00
12569.93,-18.62,-0.28,53.08,-1.00
12575.01,-18.62,-0.22,36.19,-1.00
12580.08,-18.62,-0.09,48.37,-1.00
12585.16,-18.62,-0.12,48.07,-1.00
12590.24,-18.62,-0.12,39.06,-1.00
12595.31,-18.62,-0.08,48.04,-1.00
12600.39,-18.62,0.05,35.45,-1.00
12605.46,-18.62,0.10,31.51,-1.00
12610.54,-18.62,0.08,25.94,-1.00
12615.57,-18.62,0.11,21.10,-1.00
12620.65,-18.62,0.02,28.60,-1.00
12625.70,-18.62,-0.10,39.18,-1.00
12630.75,-18.62,-0.16,33.31,-1.00
12635.80,-18.62,-0.21,57.33,-1.00
12640.87,-18.62,-0.04,40.05,-1.00
12645.90,-18.62,-0.21,33.84,-1.00
12650.98,-18.62,0.11,38.72,-1.00
12656.06,-18.62,0.09,20.68,-1.00
12661.09,-18.62,0.28,45.46,-1.00
12666.16,-18.62,0.36,33.27,-1.00
12671.23,-18.62,0.25,44.78,-1.00
12676.30,-18.62,0.06,31.89,-1.00
12681.38,-18.61,0.23,22.38,-1.00
12686.46,-18.61,0.10,31.15,-1.00
12691.54,-18.61,-0.14,36.72,-1.00
12696.62,-18.61,-0.04,28.21,-1.00
12701.69,-18.62,-0.09,42.35,-1.00
12706.77,-18.61,0.06,32.64,-1.00
12711.84,-18.62,-0.13,33.74,-1.00
12716.92,-18.62,-0.19,42.75,-1.00
12722.00,-18.62,0.07,35.20,-1.00
12727.07,-18.62,0.20,47.51,-1.00
12732.15,-18.61,0.02,47.40,-1.00
12737.23,-18.61,0.16,29.90,-1.00
12742.30,-18.61,0.16,40.91,-1.00
12747.38,-18.61,-0.01,42.84,-1.00
12752.46,-18.61,-0.11,25.63,-1.00
12757.54,-18.61,-0.04,45.08,-1.00
12762.61,-18.61,-0.04,39.34,-1.00
12767.69,-18.62,-0.23,37.40,-1.00
12772.76,-18.62,-0.17,38.27,-1.00
12777.84,-18.62,-0.03,39.00,-1.00
12782.92,-18.62,-0.16,43.91,-1.00
12788.00,-18.62,0.04,33.81,-1.00
12793.07,-18.62,0.14,23.06,-1.00
12798.15,-18.62,0.12,42.36,-1.00
12803.22,-18.62,0.06,37.81,-1.00
12808.30,-18.62,0.10,29.24,-1.00
12813.38,-18.62,-0.38,51.45,-1.00
12818.45,-18.62,-0.16,34.60,-1.00
12823.53,-18.62,0.04,52.89,-1.00
12828.61,-18.62,-0.11,51.01,-1.00
12833.68,-18.62,0.18,29.18,-1.00
12838.71,-18.62,-0.02,43.57,-1.00
12843.75,-18.62,0.23,50.33,-1.00
12848.83,-18.61,0.23,37.97,-1.00
12853.88,-18.61,0.24,29.91,-1.00
12858.96,-18.61,0.10,36.06,-1.00
12864.04,-18.61,0.04,31.71,-1.00
12869.11,-18.61,0.01,45.85,-1.00
12874.14,-18.61,0.07,51.07,-1.00
12879.17,-18.61,-0.10,44.59,-1.00
12884.20,-18.61,-0.06,41.79,-1.00
12889.28,-18.61,-0.14,59.98,-1.00
12894.35,-18.62,-0.43,41.07,-1.00
12899.43,-18.62,-0.26,19.47,-1.00
12904.50,-18.62,0.00,41.39,-1.00
12909.56,-18.62,-0.09,53.69,-1.00
12914.63,-18.62,-0.03,23.40,-1.00
12919.71,-18.62,-0.12,53.80,-1.00
12924.79,-18.62,-0.01,26.81,-1.00
12929.87,-18.62,0.15,35.72,-1.00
12934.95,-18.62,0.03,41.14,-1.00
12940.02,-18.62,-0.15,32.65,-1.00
12945.10,-18.62,-0.03,31.80,-1.00
12950.18,-18.62,0.15,39.44,-1.00
12955.22,-18.62,-0.11,27.76,-1.00
12960.29,-18.62,-0.13,42.47,-1.00
12965.37,-18.62,0.00,44.79,-1.00
12970.45,-18.62,-0.26,52.93,-1.00
12975.52,-18.62,-0.34,46.52,-1.00
12980.60,-18.62,-0.20,41.00,-1.00
12985.67,-18.62,-0.24,38.03,-1.00
12990.75,-18.63,-0.22,54.68,-1.00
12995.83,-18.63,-0.17,26.38,-1.00
13000.90,-18.63,-0.01,27.83,-1.00
13005.98,-18.63,-0.45,38.61,-1.00
13011.05,-18.63,-0.11,26.51,-1.00
13016.13,-18.63,-0.03,29.99,-1.00
13021.21,-18.63,0.04,30.57,-1.00
13026.28,-18.63,0.09,24.04,-1.00
13031.36,-18.63,0.18,35.91,-1.00
13036.43,-18.63,0.20,36.79,-1.00
13041.51,-18.62,0.29,26.43,-1.00
13046.58,-18.62,0.11,42.13,-1.00
13051.66,-18.62,0.17,28.71,-1.00
13056.74,-18.62,0.05,39.19,-1.00
13061.81,-18.62,-0.01,41.00,-1.00
13066.89,-18.62,0.02,39.91,-1.00
13071.96,-18.62,-0.24,30.69,-1.00
13077.04,-18.63,-0.19,50.87,-1.00
13082.12,-18.63,-0.20,37.26,-1.00
13087.19,-18.63,-0.31,42.03,-1.00
13092.27,-18.63,-0.03,28.77,-1.00
13097.34,-18.63,-0.01,29.40,-1.00
13102.42,-18.63,-0.03,55.88,-1.00
13107.50,-18.63,0.33,29.03,-1.00
13112.54,-18.63,0.11,27.42,-1.00
13117.62,-18.62,0.34,31.93,-1.00
13122.70,-18.62,0.26,24.96,-1.00
13127.78,-18.62,0.18,39.08,-1.00
13132.82,-18.62,0.27,41.47,-1.00
13137.87,-18.62,0.04,37.93,-1.00
13142.93,-18.62,-0.05,46.97,-1.00
13147.98,-18.62,-0.24,36.27,-1.00
13153.01,-18.62,-0.19,25.59,-1.00
13158.05,-18.63,-0.30,35.09,-1.00
13163.09,-18.63,-0.30,29.05,-1.00
13168.17,-18.63,-0.06,38.32,-1.00
13173.21,-18.63,-0.08,24.16,-1.00
13178.29,-18.63,0.19,33.14,-1.00
13183.37,-18.63,0.10,43.72,-1.00
13188.44,-18.63,0.03,26.80,-1.00
13193.52,-18.63,0.07,34.74,-1.00
13198.55,-18.63,0.13,38.67,-1.00
13203.62,-18.63,-0.11,46.65,-1.00
13208.70,-18.63,0.05,47.69,-1.00
13213.78,-18.63,0.01,33.11,-1.00
13218.85,-18.63,-0.08,35.58,-1.00
13223.93,-18.63,-0.01,44.31,-1.00
13229.01,-18.63,-0.04,32.25,-1.00
13234.08,-18.63,-0.25,39.25,-1.00
13239.16,-18.63,0.05,44.17,-1.00
13244.24,-18.63,-0.08,33.78,-1.00
13249.31,-18.63,-0.02,45.41,-1.00
13254.40,-18.63,-0.03,33.36,-1.00
13259.48,-18.63,0.22,33.27,-1.00
13264.56,-18.63,0.22,40.82,-1.00
13269.63,-18.63,0.12,28.80,-1.00
13274.67,-18.62,0.36,38.52,-1.00
13279.75,-18.62,-0.16,41.57,-1.00
13284.82,-18.63,-0.14,20.75,-1.00
13289.87,-18.63,0.00,43.52,-1.00
13294.92,-18.63,-0.07,35.96,-1.00
13299.96,-18.63,0.03,47.09,-1.00
13305.04,-18.63,0.01,29.40,-1.00
13310.12,-18.63,-0.03,35.61,-1.00
13315.20,-18.63,-0.00,39.19,-1.00
13320.28,-18.63,-0.04,30.45,-1.00
13325.35,-18.63,0.01,33.22,-1.00
13330.43,-18.63,-0.06,34.13,-1.00
13335.51,-18.63,-0.10,38.86,-1.00
13340.59,-18.63,-0.00,41.93,-1.00
13345.66,-18.63,-0.04,36.27,-1.00
13350.69,-18.63,0.01,32.20,-1.00
13355.75,-18.63,-0.00,42.91,-1.00
13360.83,-18.63,0.00,47.49,-1.00
13365.91,-18.63,-0.23,41.16,-1.00
13370.99,-18.63,-0.16,47.53,-1.00
13376.06,-18.63,-0.20,45.54,-1.00
13381.14,-18.63,-0.09,46.42,-1.00
13386.21,-18.63,-0.13,62.91,-1.00
13391.29,-18.63,-0.05,27.89,-1.00
13396.37,-18.63,-0.02,41.00,-1.00
