time,theta_b,dtheta_b,dtheta_w
5195.08,-31.76,-0.52,647.24,-1.00
5200.16,-31.77,-0.58,647.24,-1.00
5205.24,-31.78,-3.02,647.24,-1.00
5221.75,-31.80,-3.65,647.24,-1.00
5226.83,-31.82,-1.07,647.24,-1.00
5231.90,-31.82,-1.07,647.24,-1.00
5248.40,-31.82,-1.07,647.24,-1.00
5253.48,-31.82,-1.07,647.24,-1.00
5258.55,-31.82,-1.07,647.24,-1.00
5274.75,-31.82,-1.07,647.24,-1.00
5279.82,-31.82,-1.07,647.24,-1.00
5284.90,-32.46,-10.59,647.24,-1.00
5301.75,-32.47,-1.60,647.24,-1.00
5306.83,-32.47,-0.43,647.24,-1.00
5311.90,-32.48,-0.58,647.24,-1.00
5328.41,-32.47,1.71,647.24,-1.00
5333.49,-32.45,1.13,647.24,-1.00
5338.56,-32.42,8.03,647.24,-1.00
5355.07,-32.37,10.51,647.24,-1.00
5360.15,-32.29,9.56,647.24,-1.00
5365.23,-32.26,6.93,647.24,-1.00
5381.75,-32.24,0.77,647.24,-1.00
5386.83,-32.25,-0.18,647.24,-1.00
5391.90,-32.26,-3.40,647.24,-1.00
5408.42,-32.28,-5.69,647.24,-1.00
5413.49,-32.31,-1.75,647.24,-1.00
5418.57,-32.35,-7.47,647.24,-1.00
5435.07,-32.38,-7.33,647.24,-1.00
5440.15,-32.43,-5.51,647.24,-1.00
5445.22,-32.44,-3.48,647.24,-1.00
5461.74,-32.45,-1.35,647.24,-1.00
5466.81,-32.44,0.17,647.24,-1.00
5471.89,-32.43,2.49,647.24,-1.00
5488.40,-32.42,3.27,647.24,-1.00
5493.48,-32.39,2.67,647.24,-1.00
5498.56,-32.39,1.93,647.24,-1.00
5515.08,-32.38,0.10,647.24,-1.00
5520.16,-32.38,0.10,647.24,-1.00
5525.23,-32.38,0.10,647.24,-1.00
5541.74,-32.38,0.10,647.24,-1.00
5546.81,-32.38,0.10,647.24,-1.00
5551.89,-32.38,0.10,647.24,-1.00
5567.82,-32.38,0.10,647.24,-1.00
5572.90,-32.38,0.10,647.24,-1.00
5577.98,-32.41,-0.34,647.24,-1.00
5595.09,-32.41,-0.34,647.24,-1.00
5600.16,-32.48,-10.11,647.24,-1.00
5605.24,-32.53,-13.81,647.24,-1.00
5621.75,-32.53,-13.81,647.24,-1.00
5626.83,-32.69,-19.15,647.24,-1.00
5631.90,-32.76,-18.14,647.24,-1.00
5648.42,-32.82,-14.97,647.24,-1.00
5653.49,-32.87,-2.59,647.24,-1.00
5658.57,-32.90,-6.94,647.24,-1.00
5675.08,-32.91,-2.82,647.24,-1.00
5680.16,-32.91,0.15,647.24,-1.00
5685.23,-32.89,3.85,647.24,-1.00
5701.74,-32.86,6.03,647.24,-1.00
5706.81,-32.81,6.29,647.24,-1.00
5711.89,-32.79,4.56,647.24,-1.00
5728.42,-32.78,0.50,647.24,-1.00
5733.49,-32.78,-0.94,647.24,-1.00
5738.57,-32.80,-4.14,647.24,-1.00
5755.07,-32.82,-5.61,647.24,-1.00
5760.15,-32.90,-10.03,647.24,-1.00
5765.22,-32.94,-10.13,647.24,-1.00
5781.75,-32.98,-8.94,647.24,-1.00
5786.83,-33.00,-1.28,647.24,-1.00
5791.91,-33.01,-2.52,647.24,-1.00
5808.41,-33.00,0.93,647.24,-1.00
5813.49,-32.99,0.64,647.24,-1.00
5818.56,-32.98,3.34,647.24,-1.00
5835.08,-32.96,3.09,647.24,-1.00
5840.16,-32.95,0.72,647.24,-1.00
5845.23,-32.94,2.59,647.24,-1.00
5861.75,-32.93,2.41,647.24,-1.00
5866.83,-32.92,0.44,647.24,-1.00
5871.90,-32.92,0.09,647.24,-1.00
5888.41,-32.93,-1.93,647.24,-1.00
5893.49,-32.94,-0.82,647.24,-1.00
5898.56,-32.95,-1.48,647.24,-1.00
5915.08,-32.95,0.13,647.24,-1.00
5920.17,-32.94,0.96,647.24,-1.00
5925.24,-32.94,0.15,647.24,-1.00
5941.75,-32.94,0.15,647.24,-1.00
5946.82,-32.93,2.34,647.24,-1.00
5951.90,-32.92,2.52,647.24,-1.00
5968.41,-32.92,2.52,647.24,-1.00
5973.49,-32.90,1.07,647.24,-1.00
5978.56,-32.82,8.46,647.24,-1.00
5995.09,-32.82,8.46,647.24,-1.00
6000.16,-32.78,2.78,647.24,-1.00
6005.24,-32.72,11.96,647.24,-1.00
6021.75,-32.65,13.69,647.24,-1.00
6026.83,-32.58,4.13,647.24,-1.00
6031.90,-32.58,4.13,647.24,-1.00
6048.40,-32.58,4.13,647.24,-1.00
6053.48,-32.58,4.13,647.24,-1.00
6058.55,-32.58,4.13,647.24,-1.00
6074.79,-32.58,4.13,647.24,-1.00
6079.86,-32.58,4.13,647.24,-1.00
6084.94,-32.99,-6.66,647.24,-1.00
6101.75,-32.99,-6.66,647.24,-1.00
6106.83,-32.97,-0.90,647.24,-1.00
6111.91,-33.00,-7.15,647.24,-1.00
6128.40,-33.00,-7.15,647.24,-1.00
6133.48,-33.11,-14.37,647.24,-1.00
6138.56,-33.17,-13.60,647.24,-1.00
6155.07,-33.21,-10.10,647.24,-1.00
6160.15,-33.22,0.81,647.24,-1.00
6165.22,-33.20,5.50,647.24,-1.00
6181.75,-33.17,2.04,647.24,-1.00
6186.83,-33.13,9.08,647.24,-1.00
6191.90,-33.10,7.34,647.24,-1.00
6208.42,-33.07,5.04,647.24,-1.00
6213.49,-33.07,0.30,647.24,-1.00
6218.57,-33.08,-2.05,647.24,-1.00
6235.07,-33.10,-5.76,647.24,-1.00
6240.15,-33.16,-7.78,647.24,-1.00
6245.22,-33.19,-6.05,647.24,-1.00
6261.74,-33.20,-3.24,647.24,-1.00
6266.81,-33.20,-0.19,647.24,-1.00
6271.89,-33.20,2.05,647.24,-1.00
6288.41,-33.18,3.22,647.24,-1.00
6293.48,-33.15,3.87,647.24,-1.00
6298.56,-33.14,1.78,647.24,-1.00
6315.08,-33.14,0.17,647.24,-1.00
6320.16,-33.14,0.17,647.24,-1.00
6325.24,-33.14,0.17,647.24,-1.00
6341.74,-33.14,0.17,647.24,-1.00
6346.81,-33.14,0.17,647.24,-1.00
6351.89,-33.14,0.17,647.24,-1.00
6367.83,-33.14,0.17,647.24,-1.00
6372.91,-33.14,0.17,647.24,-1.00
6377.98,-33.14,0.17,647.24,-1.00
6395.08,-32.55,9.04,647.24,-1.00
6400.16,-32.49,3.10,647.24,-1.00
6405.23,-32.46,8.32,647.24,-1.00
6421.74,-32.45,1.93,647.24,-1.00
6426.81,-32.51,-10.27,647.24,-1.00
6431.89,-32.56,-13.41,647.24,-1.00
6448.42,-32.62,-13.37,647.24,-1.00
6453.49,-32.67,-2.76,647.24,-1.00
6458.57,-32.70,-8.77,647.24,-1.00
6475.08,-32.72,-5.40,647.24,-1.00
6480.16,-32.72,2.15,647.24,-1.00
6485.24,-32.70,4.01,647.24,-1.00
6501.75,-32.68,1.13,647.24,-1.00
6506.83,-32.67,4.39,647.24,-1.00
6511.90,-32.65,2.83,647.24,-1.00
6528.42,-32.65,1.22,647.24,-1.00
6533.49,-32.65,-0.10,647.24,-1.00
6538.57,-32.66,-1.90,647.24,-1.00
6555.08,-32.67,-2.43,647.24,-1.00
6560.16,-32.68,-1.53,647.24,-1.00
6565.23,-32.69,-1.13,647.24,-1.00
6581.75,-32.69,-0.94,647.24,-1.00
6586.83,-32.70,-0.31,647.24,-1.00
6591.90,-32.70,-1.79,647.24,-1.00
6608.40,-32.72,-3.31,647.24,-1.00
6613.48,-32.75,-3.44,647.24,-1.00
6618.56,-32.76,-2.65,647.24,-1.00
6635.08,-32.76,-0.24,647.24,-1.00
6640.16,-32.76,0.35,647.24,-1.00
6645.24,-32.76,1.08,647.24,-1.00
6661.75,-32.75,0.15,647.24,-1.00
6666.83,-32.76,-0.24,647.24,-1.00
6671.90,-32.76,-1.63,647.24,-1.00
6688.42,-32.76,-1.63,647.24,-1.00
6693.49,-32.77,-0.59,647.24,-1.00
6698.57,-32.79,-2.62,647.24,-1.00
6715.08,-32.80,-1.90,647.24,-1.00
6720.16,-32.80,-0.10,647.24,-1.00
6725.24,-32.79,0.91,647.24,-1.00
6741.75,-32.79,0.91,647.24,-1.00
6746.83,-32.79,0.06,647.24,-1.00
6751.90,-32.81,-3.50,647.24,-1.00
6768.42,-32.81,-3.50,647.24,-1.00
6773.49,-32.83,-1.24,647.24,-1.00
6778.57,-32.86,-5.22,647.24,-1.00
6795.08,-32.88,-4.85,647.24,-1.00
6800.16,-32.90,-1.01,647.24,-1.00
6805.23,-32.91,-1.40,647.24,-1.00
6821.75,-32.91,-0.11,647.24,-1.00
6826.83,-32.90,0.39,647.24,-1.00
6831.90,-32.90,0.39,647.24,-1.00
6848.40,-32.90,0.39,647.24,-1.00
6853.48,-32.90,0.39,647.24,-1.00
6858.55,-32.90,0.39,647.24,-1.00
6874.67,-32.90,0.39,647.24,-1.00
6879.75,-32.90,0.39,647.24,-1.00
6884.83,-32.90,0.39,647.24,-1.00
6901.75,-33.02,-1.91,647.24,-1.00
6906.83,-32.93,4.41,647.24,-1.00
6911.91,-32.99,-12.11,647.24,-1.00
6928.41,-32.99,-12.11,647.24,-1.00
6933.49,-33.29,-41.43,647.24,-1.00
6938.56,-33.48,-46.82,647.24,-1.00
6955.07,-33.66,-44.43,647.24,-1.00
6960.15,-33.87,-18.11,647.24,-1.00
6965.22,-33.86,2.43,647.24,-1.00
6981.75,-33.79,3.80,647.24,-1.00
6986.83,-33.67,28.23,647.24,-1.00
6991.90,-33.53,31.26,647.24,-1.00
7008.42,-33.40,32.01,647.24,-1.00
7013.49,-33.29,5.85,647.24,-1.00
7018.57,-33.23,14.99,647.24,-1.00
7035.07,-33.22,2.73,647.24,-1.00
7040.15,-33.34,-20.25,647.24,-1.00
7045.22,-33.45,-27.07,647.24,-1.00
7061.74,-33.56,-27.65,647.24,-1.00
7066.81,-33.66,-5.53,647.24,-1.00
7071.89,-33.72,-13.78,647.24,-1.00
7088.41,-33.73,-4.49,647.24,-1.00
7093.48,-33.65,14.17,647.24,-1.00
7098.56,-33.57,18.39,647.24,-1.00
7115.08,-33.49,4.68,647.24,-1.00
7120.16,-33.42,14.78,647.24,-1.00
7125.24,-33.38,9.77,647.24,-1.00
7141.75,-33.37,2.87,647.24,-1.00
7146.82,-33.39,-1.20,647.24,-1.00
7151.90,-33.44,-9.83,647.24,-1.00
7168.42,-33.50,-14.11,647.24,-1.00
7173.49,-33.57,-3.81,647.24,-1.00
7178.57,-33.62,-11.46,647.24,-1.00
7195.08,-33.66,-2.03,647.24,-1.00
7200.16,-33.67,-2.26,647.24,-1.00
7205.23,-33.65,3.79,647.24,-1.00
7221.75,-33.65,3.79,647.24,-1.00
7226.83,-33.61,2.21,647.24,-1.00
7231.91,-33.51,11.14,647.24,-1.00
7248.42,-33.51,11.14,647.24,-1.00
7253.49,-33.47,2.44,647.24,-1.00
7258.57,-33.45,4.96,647.24,-1.00
7275.08,-33.45,0.52,647.24,-1.00
7280.16,-33.46,-1.06,647.24,-1.00
7285.23,-33.50,-7.60,647.24,-1.00
7301.75,-33.55,-9.36,647.24,-1.00
7306.83,-33.59,-2.54,647.24,-1.00
7311.90,-33.62,-6.25,647.24,-1.00
7328.42,-33.63,-2.60,647.24,-1.00
7333.49,-33.63,0.20,647.24,-1.00
7338.57,-33.63,0.20,647.24,-1.00
7355.07,-33.63,0.20,647.24,-1.00
7360.15,-33.63,0.20,647.24,-1.00
7365.22,-33.63,0.20,647.24,-1.00
7381.44,-33.63,0.20,647.24,-1.00
7386.51,-33.63,0.20,647.24,-1.00
7391.59,-33.60,0.54,647.24,-1.00
7408.42,-33.60,0.54,647.24,-1.00
7413.50,-33.60,0.06,647.24,-1.00
7418.57,-33.60,0.88,647.24,-1.00
7435.08,-33.60,0.88,647.24,-1.00
7440.15,-33.59,1.08,647.24,-1.00
7445.23,-33.58,1.09,647.24,-1.00
7461.74,-33.58,0.38,647.24,-1.00
7466.81,-33.59,-1.08,647.24,-1.00
7471.89,-33.59,-1.63,647.24,-1.00
7488.42,-33.60,-0.35,647.24,-1.00
7493.50,-33.60,-1.06,647.24,-1.00
7498.57,-33.61,-0.57,647.24,-1.00
7515.08,-33.61,0.06,647.24,-1.00
7520.16,-33.60,0.14,647.24,-1.00
7525.23,-33.60,0.92,647.24,-1.00
7541.74,-33.59,1.35,647.24,-1.00
7546.81,-33.59,0.54,647.24,-1.00
7551.89,-33.59,0.53,647.24,-1.00
7568.41,-33.59,-0.51,647.24,-1.00
7573.49,-33.59,-0.13,647.24,-1.00
7578.56,-33.59,-1.12,647.24,-1.00
7595.07,-33.60,-0.98,647.24,-1.00
7600.15,-33.61,-0.90,647.24,-1.00
7605.22,-33.61,-0.47,647.24,-1.00
7621.75,-33.61,-0.00,647.24,-1.00
7626.83,-33.61,0.37,647.24,-1.00
7631.90,-33.60,0.45,647.24,-1.00
7648.42,-33.60,0.48,647.24,-1.00
7653.49,-33.60,0.04,647.24,-1.00
7658.57,-33.60,-0.07,647.24,-1.00
7675.09,-33.60,-0.07,647.24,-1.00
7680.16,-33.60,-0.07,647.24,-1.00
7685.24,-33.61,-0.41,647.24,-1.00
7701.75,-33.61,-0.11,647.24,-1.00
7706.83,-33.61,-0.18,647.24,-1.00
7711.90,-33.61,-0.32,647.24,-1.00
7728.42,-33.61,-0.32,647.24,-1.00
7733.49,-33.61,0.42,647.24,-1.00
7738.57,-33.61,0.21,647.24,-1.00
7755.08,-33.61,0.21,647.24,-1.00
7760.16,-33.61,0.08,647.24,-1.00
7765.23,-33.60,0.23,647.24,-1.00
7781.75,-33.60,0.01,647.24,-1.00
7786.83,-33.60,-0.04,647.24,-1.00
7791.91,-33.61,-0.58,647.24,-1.00
7808.42,-33.61,-0.63,647.24,-1.00
7813.49,-33.61,-0.25,647.24,-1.00
7818.57,-33.62,-0.54,647.24,-1.00
7835.09,-33.62,-0.47,647.24,-1.00
7840.16,-33.62,-0.07,647.24,-1.00
7845.24,-33.62,-0.07,647.24,-1.00
7861.74,-33.62,-0.07,647.24,-1.00
7866.81,-33.62,-0.07,647.24,-1.00
7871.89,-33.62,-0.07,647.24,-1.00
7888.06,-33.62,-0.07,647.24,-1.00
7893.13,-33.62,-0.07,647.24,-1.00
7898.21,-33.63,-0.16,647.24,-1.00
7915.09,-33.63,-0.05,647.24,-1.00
7920.17,-33.63,-0.06,647.24,-1.00
7925.24,-33.63,0.13,647.24,-1.00
7941.75,-33.63,0.08,647.24,-1.00
7946.83,-33.63,-0.06,647.24,-1.00
7951.90,-33.63,-0.20,647.24,-1.00
7968.42,-33.63,-0.23,647.24,-1.00
7973.49,-33.63,-0.20,647.24,-1.00
7978.57,-33.64,-0.28,647.24,-1.00
7995.08,-33.64,-0.01,647.24,-1.00
8000.16,-33.64,-0.12,647.24,-1.00
8005.23,-33.64,-0.45,647.24,-1.00
8021.75,-33.64,0.24,647.24,-1.00
8026.83,-33.64,-0.00,647.24,-1.00
8031.90,-33.64,0.18,647.24,-1.00
8048.42,-33.64,0.09,647.24,-1.00
8053.49,-33.64,-0.00,647.24,-1.00
8058.57,-33.64,0.04,647.24,-1.00
8075.08,-33.64,-0.13,647.24,-1.00
8080.16,-33.64,-0.05,647.24,-1.00
8085.24,-33.64,-0.43,647.24,-1.00
8101.74,-33.64,-0.39,647.24,-1.00
8106.81,-33.64,-0.07,647.24,-1.00
8111.89,-33.64,0.24,647.24,-1.00
8128.42,-33.64,0.06,647.24,-1.00
8133.50,-33.64,0.06,647.24,-1.00
8138.57,-33.64,0.06,647.24,-1.00
8155.07,-33.64,0.06,647.24,-1.00
8160.15,-33.64,0.06,647.24,-1.00
8165.22,-33.64,0.06,647.24,-1.00
8180.83,-33.64,0.06,647.24,-1.00
8185.90,-33.64,0.06,647.24,-1.00
8190.98,-33.64,0.06,647.24,-1.00
8208.40,-33.65,-0.08,647.24,-1.00
8213.48,-33.65,0.10,647.24,-1.00
8218.55,-33.65,-0.17,647.24,-1.00
8235.08,-33.65,-0.17,647.24,-1.00
8240.16,-33.65,0.12,647.24,-1.00
8245.24,-33.65,0.09,647.24,-1.00
8261.75,-33.65,0.15,647.24,-1.00
8266.82,-33.65,-0.01,647.24,-1.00
8271.90,-33.65,0.00,647.24,-1.00
8288.41,-33.65,-0.06,647.24,-1.00
8293.48,-33.65,-0.11,647.24,-1.00
8298.56,-33.65,-0.30,647.24,-1.00
8315.08,-33.65,-0.09,647.24,-1.00
8320.16,-33.65,-0.13,647.24,-1.00
8325.23,-33.65,0.13,647.24,-1.00
8341.75,-33.65,-0.02,647.24,-1.00
8346.83,-33.65,-0.01,647.24,-1.00
8351.90,-33.65,0.14,647.24,-1.00
8368.42,-33.65,0.05,647.24,-1.00
8373.49,-33.65,-0.02,647.24,-1.00
8378.57,-33.65,-0.36,647.24,-1.00
8395.08,-33.65,-0.02,647.24,-1.00
8400.16,-33.65,-0.28,647.24,-1.00
8405.24,-33.65,0.01,647.24,-1.00
8421.75,-33.65,0.18,647.24,-1.00
8426.83,-33.65,-0.01,647.24,-1.00
8431.90,-33.65,0.11,647.24,-1.00
8448.42,-33.65,0.03,647.24,-1.00
8453.50,-33.65,-0.01,647.24,-1.00
8458.57,-33.65,0.10,647.24,-1.00
8475.08,-33.65,0.08,647.24,-1.00
8480.15,-33.65,-0.03,647.24,-1.00
8485.24,-33.65,-0.14,647.24,-1.00
8501.75,-33.65,-0.14,647.24,-1.00
8506.83,-33.65,-0.07,647.24,-1.00
8511.91,-33.65,0.17,647.24,-1.00
8528.42,-33.65,-0.13,647.24,-1.00
8533.49,-33.65,-0.03,647.24,-1.00
8538.57,-33.65,-0.12,647.24,-1.00
8555.09,-33.65,-0.12,647.24,-1.00
8560.16,-33.65,-0.02,647.24,-1.00
8565.24,-33.65,-0.04,647.24,-1.00
8581.75,-33.65,-0.04,647.24,-1.00
8586.83,-33.65,-0.05,647.24,-1.00
8591.91,-33.65,-0.15,647.24,-1.00
8608.42,-33.65,0.01,647.24,-1.00
8613.49,-33.65,-0.06,647.24,-1.00
8618.57,-33.66,-0.24,647.24,-1.00
8635.08,-33.66,0.21,647.24,-1.00
8640.16,-33.66,-0.02,647.24,-1.00
8645.24,-33.66,-0.02,647.24,-1.00
8661.74,-33.66,-0.02,647.24,-1.00
8666.81,-33.66,-0.02,647.24,-1.00
8671.89,-33.66,-0.02,647.24,-1.00
8688.12,-33.66,-0.02,647.24,-1.00
8693.19,-33.66,-0.02,647.24,-1.00
8698.27,-33.25,6.48,647.24,-1.00
8715.08,-33.25,6.48,647.24,-1.00
8720.16,-33.26,-0.60,647.24,-1.00
8725.24,-33.26,-0.66,647.24,-1.00
8741.74,-33.26,-0.66,647.24,-1.00
8746.81,-33.26,-0.19,647.24,-1.00
8751.89,-33.26,-0.57,647.24,-1.00
8768.41,-33.26,-0.22,647.24,-1.00
8773.49,-33.27,-0.10,647.24,-1.00
8778.57,-33.27,-0.23,647.24,-1.00
8795.07,-33.27,-0.44,647.24,-1.00
8800.15,-33.27,-0.32,647.24,-1.00
8805.22,-33.28,-0.42,647.24,-1.00
8821.75,-33.28,-0.11,647.24,-1.00
8826.83,-33.28,-0.13,647.24,-1.00
8831.90,-33.28,-0.28,647.24,-1.00
8848.41,-33.28,-0.19,647.24,-1.00
8853.48,-33.28,-0.39,647.24,-1.00
8858.56,-33.28,-0.11,647.24,-1.00
8875.08,-33.28,-0.36,647.24,-1.00
8880.15,-33.28,-0.05,647.24,-1.00
8885.23,-33.29,-0.39,647.24,-1.00
8901.75,-33.29,-0.79,647.24,-1.00
8906.83,-33.29,-0.37,647.24,-1.00
8911.90,-33.29,-0.39,647.24,-1.00
8928.42,-33.30,-0.43,647.24,-1.00
8933.49,-33.30,-0.09,647.24,-1.00
8938.57,-33.30,-0.05,647.24,-1.00
8955.08,-33.30,-0.62,647.24,-1.00
8960.16,-33.30,-0.13,647.24,-1.00
8965.25,-33.30,-0.29,647.24,-1.00
8981.75,-33.30,-0.29,647.24,-1.00
8986.83,-33.31,-0.09,647.24,-1.00
8991.90,-33.31,-0.41,647.24,-1.00
9008.42,-33.31,-0.21,647.24,-1.00
9013.50,-33.31,-0.06,647.24,-1.00
9018.57,-33.31,-0.51,647.24,-1.00
9035.08,-33.31,-0.04,647.24,-1.00
9040.16,-33.32,-0.11,647.24,-1.00
9045.24,-33.32,-0.22,647.24,-1.00
9061.75,-33.32,-0.22,647.24,-1.00
9066.83,-33.32,-0.13,647.24,-1.00
9071.90,-33.32,-0.24,647.24,-1.00
9088.42,-33.32,-0.32,647.24,-1.00
9093.50,-33.33,-0.12,647.24,-1.00
9098.57,-33.33,-0.33,647.24,-1.00
9115.08,-33.33,-0.55,647.24,-1.00
9120.16,-33.33,-0.12,647.24,-1.00
9125.24,-33.33,-0.26,647.24,-1.00
9141.75,-33.34,-0.63,647.24,-1.00
9146.83,-33.34,-0.03,647.24,-1.00
9151.90,-33.34,-0.03,647.24,-1.00
9168.40,-33.34,-0.03,647.24,-1.00
9173.48,-33.34,-0.03,647.24,-1.00
9178.55,-33.34,-0.03,647.24,-1.00
9195.07,-33.34,-0.03,647.24,-1.00
9200.15,-33.34,-0.03,647.24,-1.00
9205.22,-33.34,-0.03,647.24,-1.00
9221.75,-33.39,-0.81,647.24,-1.00
9226.82,-33.39,-0.10,647.24,-1.00
9231.90,-33.39,-0.34,647.24,-1.00
9248.40,-33.39,-0.23,647.24,-1.00
9253.48,-33.40,-0.57,647.24,-1.00
9258.55,-33.40,-0.22,647.24,-1.00
9275.08,-33.40,-0.25,647.24,-1.00
9280.16,-33.40,-0.10,647.24,-1.00
9285.23,-33.40,-0.29,647.24,-1.00
9301.74,-33.40,-0.61,647.24,-1.00
9306.82,-33.41,-0.25,647.24,-1.00
9311.90,-33.41,-0.13,647.24,-1.00
9328.42,-33.41,-0.02,647.24,-1.00
9333.49,-33.41,-0.31,647.24,-1.00
9338.57,-33.41,-0.32,647.24,-1.00
9355.07,-33.41,-0.49,647.24,-1.00
9360.15,-33.42,-0.29,647.24,-1.00
9365.22,-33.42,-0.61,647.24,-1.00
9381.75,-33.42,-0.22,647.24,-1.00
9386.83,-33.42,-0.18,647.24,-1.00
9391.90,-33.42,0.05,647.24,-1.00
9408.40,-33.42,-0.52,647.24,-1.00
9413.48,-33.43,0.02,647.24,-1.00
9418.56,-33.43,-0.51,647.24,-1.00
9435.08,-33.43,-0.11,647.24,-1.00
9440.17,-33.43,-0.29,647.24,-1.00
9445.24,-33.43,0.03,647.24,-1.00
9461.74,-33.43,-0.17,647.24,-1.00
9466.81,-33.43,-0.16,647.24,-1.00
9471.89,-33.43,-0.16,647.24,-1.00
9488.40,-33.43,-0.16,647.24,-1.00
9493.48,-33.43,-0.16,647.24,-1.00
9498.55,-33.43,-0.16,647.24,-1.00
9514.72,-33.43,-0.16,647.24,-1.00
9519.80,-33.43,-0.16,647.24,-1.00
9524.87,-33.46,-0.39,647.24,-1.00
9541.75,-33.46,-0.39,647.24,-1.00
9546.83,-33.46,-0.56,647.24,-1.00
9551.91,-33.46,-0.01,647.24,-1.00
9568.41,-33.46,-0.55,647.24,-1.00
9573.49,-33.47,-0.09,647.24,-1.00
9578.56,-33.47,-0.37,647.24,-1.00
9595.07,-33.47,0.01,647.24,-1.00
9600.15,-33.47,-0.31,647.24,-1.00
9605.22,-33.47,-0.27,647.24,-1.00
9621.75,-33.47,-0.05,647.24,-1.00
9626.83,-33.47,-0.24,647.24,-1.00
9631.91,-33.47,-0.19,647.24,-1.00
9648.41,-33.47,-0.50,647.24,-1.00
9653.49,-33.48,-0.10,647.24,-1.00
9658.56,-33.48,-0.26,647.24,-1.00
9675.08,-33.48,-0.42,647.24,-1.00
9680.16,-33.48,-0.41,647.24,-1.00
9685.24,-33.48,-0.03,647.24,-1.00
9701.75,-33.48,-0.01,647.24,-1.00
9706.83,-33.48,-0.12,647.24,-1.00
9711.90,-33.48,-0.26,647.24,-1.00
9728.42,-33.48,-0.24,647.24,-1.00
9733.49,-33.48,-0.00,647.24,-1.00
9738.57,-33.49,-0.45,647.24,-1.00
9755.08,-33.49,-0.18,647.24,-1.00
9760.16,-33.49,-0.10,647.24,-1.00
9765.24,-33.49,-0.12,647.24,-1.00
9781.75,-33.49,-0.12,647.24,-1.00
9786.82,-33.49,-0.09,647.24,-1.00
9791.90,-33.49,-0.09,647.24,-1.00
9808.42,-33.49,-0.09,647.24,-1.00
9813.49,-33.49,-0.06,647.24,-1.00
9818.57,-33.49,0.18,647.24,-1.00
9835.08,-33.49,-0.21,647.24,-1.00
9840.16,-33.49,0.02,647.24,-1.00
9845.24,-33.50,-0.31,647.24,-1.00
9861.75,-33.50,-0.31,647.24,-1.00
9866.83,-33.50,-0.01,647.24,-1.00
9871.91,-33.50,-0.15,647.24,-1.00
9888.42,-33.50,-0.15,647.24,-1.00
9893.49,-33.50,-0.10,647.24,-1.00
9898.58,-33.50,-0.33,647.24,-1.00
9915.08,-33.50,-0.33,647.24,-1.00
9920.16,-33.50,-0.05,647.24,-1.00
9925.24,-33.51,-0.17,647.24,-1.00
9941.75,-33.51,-0.17,647.24,-1.00
9946.83,-33.51,0.01,647.24,-1.00
9951.90,-33.51,-0.32,647.24,-1.00
9968.42,-33.51,-0.32,647.24,-1.00
9973.49,-33.51,0.00,647.24,-1.00
9978.57,-33.51,0.00,647.24,-1.00
9995.07,-33.51,0.00,647.24,-1.00
10000.15,-33.51,0.00,647.24,-1.00
10005.22,-33.51,0.00,647.24,-1.00
10021.74,-33.51,0.00,647.24,-1.00
10026.81,-33.51,0.00,647.24,-1.00
10031.89,-33.54,-0.47,647.24,-1.00
10048.42,-33.54,-0.23,647.24,-1.00
10053.50,-33.54,-0.10,647.24,-1.00
10058.57,-33.54,-0.33,647.24,-1.00
10075.07,-33.54,-0.48,647.24,-1.00
10080.15,-33.55,-0.39,647.24,-1.00
10085.22,-33.55,-0.09,647.24,-1.00
10101.75,-33.55,-0.04,647.24,-1.00
10106.83,-33.55,-0.19,647.24,-1.00
10111.90,-33.55,-0.14,647.24,-1.00
10128.42,-33.55,-0.10,647.24,-1.00
10133.49,-33.55,-0.03,647.24,-1.00
10138.57,-33.55,-0.08,647.24,-1.00
10155.08,-33.55,-0.11,647.24,-1.00
10160.16,-33.55,-0.63,647.24,-1.00
10165.23,-33.55,-0.04,647.24,-1.00
10181.75,-33.55,-0.22,647.24,-1.00
10186.82,-33.55,-0.02,647.24,-1.00
10191.90,-33.55,0.04,647.24,-1.00
10208.41,-33.55,0.00,647.24,-1.00
10213.48,-33.56,-0.33,647.24,-1.00
10218.56,-33.56,-0.09,647.24,-1.00
10235.08,-33.56,-0.04,647.24,-1.00
10240.16,-33.56,-0.10,647.24,-1.00
10245.24,-33.56,-0.13,647.24,-1.00
10261.74,-33.56,-0.20,647.24,-1.00
10266.81,-33.56,-0.03,647.24,-1.00
10271.89,-33.56,-0.35,647.24,-1.00
10288.42,-33.56,0.02,647.24,-1.00
10293.50,-33.56,0.02,647.24,-1.00
10298.57,-33.56,0.02,647.24,-1.00
10315.07,-33.56,0.02,647.24,-1.00
10320.14,-33.56,0.02,647.24,-1.00
10325.22,-33.56,0.02,647.24,-1.00
10341.17,-33.56,0.02,647.24,-1.00
10346.25,-33.56,0.02,647.24,-1.00
10351.32,-33.58,-0.28,647.24,-1.00
10368.42,-33.58,-0.28,647.24,-1.00
10373.50,-33.58,0.09,647.24,-1.00
10378.58,-33.58,-0.39,647.24,-1.00
10395.08,-33.58,-0.03,647.24,-1.00
10400.16,-33.58,-0.26,647.24,-1.00
10405.23,-33.58,-0.19,647.24,-1.00
10421.75,-33.58,0.01,647.24,-1.00
10426.83,-33.58,-0.01,647.24,-1.00
10431.90,-33.58,-0.08,647.24,-1.00
